Orthogroup	Species	PLAZA_proteome.selected_transcript.ppe	Orthologs
OG0019370	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G191200.1	ONH92719
OG0019371	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G134100.1	ONH91734
OG0019372	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G141800.1	ONH91888
OG0019373	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G128200.1	ONH91664
OG0019374	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G245400.2	ONH93667
OG0019375	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G171500.1	ONH92380
OG0019376	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G145700.1	ONH91947
OG0019377	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G121600.1	ONH91531
OG0019378	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G095100.1	ONH91129
OG0019379	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G044000.1	ONH90271
OG0019380	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G230500.1	ONH93411
OG0019381	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G052900.1	ONH90422
OG0019382	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G062300.1	ONH90584
OG0019383	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G158100.1	ONH92144
OG0019384	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G212500.1	ONH93090
OG0019385	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G034800.1	ONH90092
OG0019386	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G010100.1	ONH89693
OG0019387	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G135200.1	ONH91754
OG0019388	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G073900.1	ONH90781
OG0019389	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G037500.1	ONH90151
OG0019390	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G160000.1	ONH92174
OG0019391	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G020700.1	ONH89867
OG0019392	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G226400.1	ONH93333
OG0019393	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G263000.1	ONH93960
OG0019394	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G038000.1	ONH90159
OG0019395	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G094000.1	ONH91113
OG0019396	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G139300.1	ONH91846
OG0019397	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G082600.1	ONH90904
OG0019398	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G228400.1	ONH93369
OG0019399	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G027800.1	ONH89982
OG0019400	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G050000.1	ONH90368
OG0019401	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G048000.1	ONH90344
OG0019402	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G007700.1	ONH89663
OG0019403	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G039800.1	ONH90193
OG0019404	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G040400.1	ONH90199
OG0019405	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G106100.1	ONH91313
OG0019406	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G117500.1	ONH91481
OG0019407	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G125400.1	ONH91592
OG0019408	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G242300.1	ONH93611
OG0019409	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G033200.1	ONH90072
OG0019410	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G068200.1	ONH90669
OG0019411	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G030700.1	ONH90025
OG0019412	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G008600.1	ONH89673
OG0019413	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G074300.1	ONH90791
OG0019414	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G151500.1	ONH92061
OG0019415	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G078900.1	ONH90867
OG0019416	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G174200.1	ONH92412
OG0019417	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G262700.1	ONH93957
OG0019418	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G250600.1	ONH93753
OG0019419	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G072300.1	ONH90737
OG0019420	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G011300.1	ONH89711
OG0019421	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G124600.1	ONH91583
OG0019422	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G065800.1	ONH90637
OG0019423	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G142800.1	ONH91905
OG0019424	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G110000.1	ONH91366
OG0019425	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G112700.1	ONH91410
OG0019426	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G216600.1	ONH93163
OG0019427	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G211300.1	ONH93075
OG0019428	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G029500.1	ONH90009
OG0019429	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G032100.1	ONH90044
OG0019430	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G074600.1	ONH90795
OG0019431	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G059100.1	ONH90522
OG0019432	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G085300.1	ONH90958
OG0019433	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G057000.1	ONH90488
OG0019434	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G049400.1	ONH90358
OG0019435	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G109400.1	ONH91359
OG0019436	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G220000.1	ONH93219
OG0019437	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G149900.1	ONH92015
OG0019438	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G068700.1	ONH90674
OG0019439	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G229100.1	ONH93379
OG0019440	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G063400.1	ONH90606
OG0019441	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G057700.1	ONH90504
OG0019442	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G007300.1	ONH89659
OG0019443	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G146900.1	ONH91966
OG0019444	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G063900.1	ONH90611
OG0019445	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G071800.1	ONH90730
OG0019446	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G231100.1	ONH93418
OG0019447	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G259600.1	ONH93896
OG0019448	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G078500.1	ONH90863
OG0019449	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G023400.1	ONH89909
OG0019450	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G001800.1	ONH89552
OG0019451	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G084400.1	ONH90939
OG0019452	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G036500.1	ONH90132
OG0019453	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G015900.1	ONH89779
OG0019454	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G227000.1	ONH93339
OG0019455	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G234300.1	ONH93474
OG0019456	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G256100.1	ONH93842
OG0019457	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G114500.1	ONH91438
OG0019458	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G064600.1	ONH90620
OG0019459	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G119000.1	ONH91496
OG0019460	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G074700.1	ONH90796
OG0019461	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G047000.1	ONH90332
OG0019462	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G053400.1	ONH90434
OG0019463	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G014500.1	ONH89758
OG0019464	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G039400.1	ONH90188
OG0019465	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G144100.1	ONH91923
OG0019466	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G061000.1	ONH90554
OG0019467	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G042800.1	ONH90256
OG0019468	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G055200.1	ONH90453
OG0019469	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G067200.1	ONH90656
OG0019470	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G078300.1	ONH90861
OG0019471	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G091700.1	ONH91077
OG0019472	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G217200.1	ONH93174
OG0019473	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G262400.1	ONH93950
OG0019474	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G156500.1	ONH92125
OG0019475	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G101600.1	ONH91242
OG0019476	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G011600.1	ONH89714
OG0019477	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G117400.1	ONH91480
OG0019478	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G185700.1	ONH92636
OG0019479	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G054600.1	ONH90446
OG0019480	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G238600.1	ONH93561
OG0019481	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G125200.1	ONH91590
OG0019482	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G213900.1	ONH93112
OG0019483	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G168600.1	ONH92322
OG0019484	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G174100.1	ONH92411
OG0019485	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G029100.1	ONH90001
OG0019486	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G105000.1	ONH91300
OG0019487	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G191600.1	ONH92723
OG0019488	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G115400.1	ONH91449
OG0019489	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G069600.1	ONH90696
OG0019490	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G203000.1	ONH92914
OG0019491	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G058600.1	ONH90516
OG0019492	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G257000.1	ONH93860
OG0019493	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G033000.1	ONH90070
OG0019494	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G078800.1	ONH90866
OG0019495	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G112300.1	ONH91403
OG0019496	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G106800.1	ONH91331
OG0019497	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G012200.1	ONH89722
OG0019498	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G010800.1	ONH89705
OG0019499	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G157700.1	ONH92140
OG0019500	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G023000.1	ONH89904
OG0019501	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G226600.1	ONH93335
OG0019502	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G029300.1	ONH90007
OG0019503	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G238500.1	ONH93560
OG0019504	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G043900.1	ONH90270
OG0019505	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G160400.1	ONH92178
OG0019506	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G051000.1	ONH90383
OG0019507	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G173900.1	ONH92409
OG0019508	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G070700.1	ONH90711
OG0019509	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G073600.1	ONH90776
OG0019510	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G161500.1	ONH92192
OG0019511	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G144300.1	ONH91930
OG0019512	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G057400.1	ONH90501
OG0019513	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G057900.1	ONH90506
OG0019514	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G153200.1	ONH92078
OG0019515	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G119600.1	ONH91510
OG0019516	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G019700.1	ONH89841
OG0019517	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G187600.1	ONH92661
OG0019518	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G208600.1	ONH93019
OG0019519	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G013100.1	ONH89742
OG0019520	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G244500.1	ONH93656
OG0019521	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G111000.1	ONH91381
OG0019522	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G036400.1	ONH90131
OG0019523	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G198500.1	ONH92826
OG0019524	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G247000.1	ONH93686
OG0019525	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G040800.1	ONH90213
OG0019526	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G037000.1	ONH90144
OG0019527	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G024400.1	ONH89926
OG0019528	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G191800.1	ONH92725
OG0019529	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G055500.1	ONH90466
OG0019530	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G119900.1	ONH91514
OG0019531	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G080400.1	ONH90882
OG0019532	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G090300.1	ONH91050
OG0019533	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G140000.1	ONH91857
OG0019534	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G191500.1	ONH92722
OG0019535	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G039700.1	ONH90192
OG0019536	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G132200.1	ONH91712
OG0019537	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G113700.1	ONH91427
OG0019538	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G133900.1	ONH91731
OG0019539	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G152800.1	ONH92074
OG0019540	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G075400.1	ONH90805
OG0019541	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G036100.1	ONH90127
OG0019542	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G200400.1	ONH92856
OG0019543	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G029900.1	ONH90013
OG0019544	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G247200.1	ONH93688
OG0019545	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G174000.1	ONH92410
OG0019546	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G228900.1	ONH93377
OG0019547	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G110700.1	ONH91379
OG0019548	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G125900.1	ONH91597
OG0019549	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G095500.1	ONH91133
OG0019550	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G101300.1	ONH91237
OG0019551	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G217300.1	ONH93175
OG0019552	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G214300.1	ONH93119
OG0019553	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G047700.1	ONH90341
OG0019554	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G027600.1	ONH89980
OG0019555	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G075300.1	ONH90804
OG0019556	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G077400.1	ONH90850
OG0019557	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G024100.1	ONH89919
OG0019558	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G003000.1	ONH89578
OG0019559	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G132600.1	ONH91716
OG0019560	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G147600.1	ONH91977
OG0019561	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G227100.1	ONH93340
OG0019562	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G251500.1	ONH93767
OG0019563	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G238400.1	ONH93559
OG0019564	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G006200.1	ONH89641
OG0019565	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G205500.1	ONH92981
OG0019566	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G258900.1	ONH93885
OG0019567	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G128800.1	ONH91670
OG0019568	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G020500.1	ONH89862
OG0019569	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G109900.1	ONH91365
OG0019570	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G097700.1	ONH91193
OG0019571	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G019000.1	ONH89831
OG0019572	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G117600.1	ONH91482
OG0019573	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G167500.1	ONH92301
OG0019574	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G171800.1	ONH92384
OG0019575	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G193000.1	ONH92745
OG0019576	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G205600.1	ONH92982
OG0019577	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G133200.1	ONH91723
OG0019578	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G089600.1	ONH91034
OG0019579	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G212000.1	ONH93082
OG0019580	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G030800.1	ONH90026
OG0019581	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G135500.1	ONH91760
OG0019582	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G194700.1	ONH92769
OG0019583	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G205800.1	ONH92984
OG0019584	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G191300.1	ONH92720
OG0019585	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G025100.1	ONH89940
OG0019586	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G260400.1	ONH93918
OG0019587	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G105200.1	ONH91302
OG0019588	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G063000.1	ONH90601
OG0019589	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G084600.1	ONH90942
OG0019590	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G005000.1	ONH89624
OG0019591	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G213200.1	ONH93097
OG0019592	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G051300.1	ONH90389
OG0019593	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G052500.1	ONH90412
OG0019594	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G228500.1	ONH93370
OG0019595	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G004500.1	ONH89616
OG0019596	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G171200.1	ONH92377
OG0019597	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G019900.1	ONH89844
OG0019598	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G004900.1	ONH89623
OG0019599	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G370100.1	ONI32506
OG0019604	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G510300.1	ONI35017
OG0019613	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G078800.1	ONI27309
OG0019615	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G428300.1	ONI33497
OG0019616	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G164100.1	ONI28837
OG0019618	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G372400.1	ONI32549
OG0019620	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G192600.1	ONI29311
OG0019623	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G198000.1	ONI29434
OG0019624	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G263500.1	ONI30631
OG0019625	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G173800.1	ONI28986
OG0019626	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G102200.1	ONI27730
OG0019632	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G069000.1	ONI27125
OG0019635	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G421000.1	ONI33384
OG0019639	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G070400.1	ONI27146
OG0019642	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G447800.1	ONI33825
OG0019643	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G173000.1	ONI28975
OG0019644	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G191300.1	ONI29288
OG0019646	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G437200.1	ONI33633
OG0019648	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G385600.1	ONI32786
OG0019649	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G102700.1	ONI27738
