Orthogroup	Species	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Orthologs
OG0022516	PLAZA_proteome.selected_transcript.ppe	ONI00116	Prupe.6G068400.1
OG0022517	PLAZA_proteome.selected_transcript.ppe	ONI03009	Prupe.6G233000.1
OG0022518	PLAZA_proteome.selected_transcript.ppe	ONH99176	Prupe.6G015800.1
OG0022519	PLAZA_proteome.selected_transcript.ppe	ONI00149	Prupe.6G070600.1
OG0022520	PLAZA_proteome.selected_transcript.ppe	ONI02420	Prupe.6G197300.1
OG0022521	PLAZA_proteome.selected_transcript.ppe	ONI01652	Prupe.6G151100.1
OG0022522	PLAZA_proteome.selected_transcript.ppe	ONI02408	Prupe.6G196500.1
OG0022523	PLAZA_proteome.selected_transcript.ppe	ONI01477	Prupe.6G141700.1
OG0022524	PLAZA_proteome.selected_transcript.ppe	ONI00708	Prupe.6G102000.1
OG0022525	PLAZA_proteome.selected_transcript.ppe	ONI02223	Prupe.6G184900.1
OG0022526	PLAZA_proteome.selected_transcript.ppe	ONI04763	Prupe.6G338200.1
OG0022527	PLAZA_proteome.selected_transcript.ppe	ONH99096	Prupe.6G011400.1
OG0022528	PLAZA_proteome.selected_transcript.ppe	ONI03404	Prupe.6G255000.1
OG0022529	PLAZA_proteome.selected_transcript.ppe	ONI03201	Prupe.6G244500.1
OG0022530	PLAZA_proteome.selected_transcript.ppe	ONI00587	Prupe.6G096900.1
OG0022531	PLAZA_proteome.selected_transcript.ppe	ONI01643	Prupe.6G150700.1
OG0022532	PLAZA_proteome.selected_transcript.ppe	ONI01984	Prupe.6G170900.1
OG0022533	PLAZA_proteome.selected_transcript.ppe	ONH99262	Prupe.6G021900.1
OG0022534	PLAZA_proteome.selected_transcript.ppe	ONI02730	Prupe.6G218600.1
OG0022535	PLAZA_proteome.selected_transcript.ppe	ONH99086	Prupe.6G010400.1
OG0022536	PLAZA_proteome.selected_transcript.ppe	ONI01479	Prupe.6G141900.1
OG0022537	PLAZA_proteome.selected_transcript.ppe	ONI02889	Prupe.6G226700.1
OG0022538	PLAZA_proteome.selected_transcript.ppe	ONI05065	Prupe.6G354600.1
OG0022539	PLAZA_proteome.selected_transcript.ppe	ONI04087	Prupe.6G301700.1
OG0022540	PLAZA_proteome.selected_transcript.ppe	ONI02686	Prupe.6G215000.1
OG0022541	PLAZA_proteome.selected_transcript.ppe	ONH99755	Prupe.6G048300.1
OG0022542	PLAZA_proteome.selected_transcript.ppe	ONI01076	Prupe.6G120100.1
OG0022543	PLAZA_proteome.selected_transcript.ppe	ONI05071	Prupe.6G355000.1
OG0022544	PLAZA_proteome.selected_transcript.ppe	ONI04079	Prupe.6G301300.1
OG0022545	PLAZA_proteome.selected_transcript.ppe	ONI01985	Prupe.6G171000.1
OG0022546	PLAZA_proteome.selected_transcript.ppe	ONI02190	Prupe.6G182300.1
OG0022547	PLAZA_proteome.selected_transcript.ppe	ONI02513	Prupe.6G202900.1
OG0022548	PLAZA_proteome.selected_transcript.ppe	ONI00726	Prupe.6G103000.1
OG0022549	PLAZA_proteome.selected_transcript.ppe	ONI01896	Prupe.6G165800.1
OG0022550	PLAZA_proteome.selected_transcript.ppe	ONI01016	Prupe.6G116600.1
OG0022551	PLAZA_proteome.selected_transcript.ppe	ONI03056	Prupe.6G235700.1
OG0022552	PLAZA_proteome.selected_transcript.ppe	ONI03414	Prupe.6G255600.1
OG0022553	PLAZA_proteome.selected_transcript.ppe	ONI03091	Prupe.6G237900.1
OG0022554	PLAZA_proteome.selected_transcript.ppe	ONI00530	Prupe.6G093300.1
OG0022555	PLAZA_proteome.selected_transcript.ppe	ONH99827	Prupe.6G052100.1
OG0022556	PLAZA_proteome.selected_transcript.ppe	ONI03171	Prupe.6G242900.1
OG0022557	PLAZA_proteome.selected_transcript.ppe	ONI00903	Prupe.6G110500.1
OG0022558	PLAZA_proteome.selected_transcript.ppe	ONH99123	Prupe.6G012500.1
OG0022559	PLAZA_proteome.selected_transcript.ppe	ONI04358	Prupe.6G317400.1
OG0022560	PLAZA_proteome.selected_transcript.ppe	ONI04556	Prupe.6G328000.1
OG0022561	PLAZA_proteome.selected_transcript.ppe	ONI00980	Prupe.6G114900.1
OG0022562	PLAZA_proteome.selected_transcript.ppe	ONI04395	Prupe.6G319100.1
OG0022563	PLAZA_proteome.selected_transcript.ppe	ONI01691	Prupe.6G154000.1
OG0022564	PLAZA_proteome.selected_transcript.ppe	ONI02429	Prupe.6G198000.1
OG0022565	PLAZA_proteome.selected_transcript.ppe	ONI03917	Prupe.6G291000.1
OG0022566	PLAZA_proteome.selected_transcript.ppe	ONI01135	Prupe.6G123600.1
OG0022567	PLAZA_proteome.selected_transcript.ppe	ONI03899	Prupe.6G289500.1
OG0022568	PLAZA_proteome.selected_transcript.ppe	ONH99051	Prupe.6G007600.1
OG0022569	PLAZA_proteome.selected_transcript.ppe	ONH99475	Prupe.6G031900.1
OG0022570	PLAZA_proteome.selected_transcript.ppe	ONH99731	Prupe.6G046400.1
OG0022571	PLAZA_proteome.selected_transcript.ppe	ONI02357	Prupe.6G193300.1
OG0022572	PLAZA_proteome.selected_transcript.ppe	ONI01602	Prupe.6G148900.1
OG0022573	PLAZA_proteome.selected_transcript.ppe	ONI01278	Prupe.6G131400.1
OG0022574	PLAZA_proteome.selected_transcript.ppe	ONI03889	Prupe.6G288700.1
OG0022575	PLAZA_proteome.selected_transcript.ppe	ONI04774	Prupe.6G339000.1
OG0022576	PLAZA_proteome.selected_transcript.ppe	ONH99994	Prupe.6G061400.1
OG0022577	PLAZA_proteome.selected_transcript.ppe	ONI00838	Prupe.6G106600.1
OG0022578	PLAZA_proteome.selected_transcript.ppe	ONI00337	Prupe.6G083300.1
OG0022579	PLAZA_proteome.selected_transcript.ppe	ONI04121	Prupe.6G304000.1
OG0022580	PLAZA_proteome.selected_transcript.ppe	ONI00981	Prupe.6G115000.1
OG0022581	PLAZA_proteome.selected_transcript.ppe	ONI04625	Prupe.6G330900.1
OG0022582	PLAZA_proteome.selected_transcript.ppe	ONI02074	Prupe.6G176100.1
OG0022583	PLAZA_proteome.selected_transcript.ppe	ONI02732	Prupe.6G218800.1
OG0022584	PLAZA_proteome.selected_transcript.ppe	ONI02474	Prupe.6G200800.1
OG0022585	PLAZA_proteome.selected_transcript.ppe	ONH99682	Prupe.6G043100.1
OG0022586	PLAZA_proteome.selected_transcript.ppe	ONI02006	Prupe.6G172400.1
OG0022587	PLAZA_proteome.selected_transcript.ppe	ONH99247	Prupe.6G020600.1
OG0022588	PLAZA_proteome.selected_transcript.ppe	ONI01452	Prupe.6G140400.2
OG0022589	PLAZA_proteome.selected_transcript.ppe	ONI00127	Prupe.6G069300.1
OG0022590	PLAZA_proteome.selected_transcript.ppe	ONI03106	Prupe.6G239100.1
OG0022591	PLAZA_proteome.selected_transcript.ppe	ONI00858	Prupe.6G107700.1
OG0022592	PLAZA_proteome.selected_transcript.ppe	ONI01784	Prupe.6G158200.1
OG0022593	PLAZA_proteome.selected_transcript.ppe	ONI00575	Prupe.6G096200.1
OG0022594	PLAZA_proteome.selected_transcript.ppe	ONI02032	Prupe.6G173900.1
OG0022595	PLAZA_proteome.selected_transcript.ppe	ONI02564	Prupe.6G206500.1
OG0022596	PLAZA_proteome.selected_transcript.ppe	ONI02210	Prupe.6G183800.1
OG0022597	PLAZA_proteome.selected_transcript.ppe	ONI04505	Prupe.6G325000.1
OG0022598	PLAZA_proteome.selected_transcript.ppe	ONI01802	Prupe.6G159700.1
OG0022599	PLAZA_proteome.selected_transcript.ppe	ONH99528	Prupe.6G034800.1
OG0022600	PLAZA_proteome.selected_transcript.ppe	ONH99526	Prupe.6G034600.1
OG0022601	PLAZA_proteome.selected_transcript.ppe	ONI02215	Prupe.6G184300.1
OG0022602	PLAZA_proteome.selected_transcript.ppe	ONI00900	Prupe.6G110200.1
OG0022603	PLAZA_proteome.selected_transcript.ppe	ONI03708	Prupe.6G276400.1
OG0022604	PLAZA_proteome.selected_transcript.ppe	ONI02471	Prupe.6G200500.1
OG0022605	PLAZA_proteome.selected_transcript.ppe	ONI02768	Prupe.6G220700.1
OG0022606	PLAZA_proteome.selected_transcript.ppe	ONI02296	Prupe.6G188900.1
OG0022607	PLAZA_proteome.selected_transcript.ppe	ONI02206	Prupe.6G183400.1
OG0022608	PLAZA_proteome.selected_transcript.ppe	ONI01677	Prupe.6G152800.1
OG0022609	PLAZA_proteome.selected_transcript.ppe	ONI04184	Prupe.6G307200.1
OG0022610	PLAZA_proteome.selected_transcript.ppe	ONI04588	Prupe.6G328800.1
OG0022611	PLAZA_proteome.selected_transcript.ppe	ONI02097	Prupe.6G176800.1
OG0022612	PLAZA_proteome.selected_transcript.ppe	ONI01970	Prupe.6G169800.1
OG0022613	PLAZA_proteome.selected_transcript.ppe	ONI01669	Prupe.6G152100.1
OG0022614	PLAZA_proteome.selected_transcript.ppe	ONI04676	Prupe.6G333900.1
OG0022615	PLAZA_proteome.selected_transcript.ppe	ONI03526	Prupe.6G262700.1
OG0022616	PLAZA_proteome.selected_transcript.ppe	ONI00705	Prupe.6G101800.1
OG0022617	PLAZA_proteome.selected_transcript.ppe	ONI01866	Prupe.6G163600.1
OG0022618	PLAZA_proteome.selected_transcript.ppe	ONH98978	Prupe.6G003000.1
OG0022619	PLAZA_proteome.selected_transcript.ppe	ONH99717	Prupe.6G045400.1
OG0022620	PLAZA_proteome.selected_transcript.ppe	ONI01339	Prupe.6G134200.1
OG0022621	PLAZA_proteome.selected_transcript.ppe	ONI02898	Prupe.6G227600.1
OG0022622	PLAZA_proteome.selected_transcript.ppe	ONI01555	Prupe.6G146300.1
OG0022623	PLAZA_proteome.selected_transcript.ppe	ONI01655	Prupe.6G151300.1
OG0022624	PLAZA_proteome.selected_transcript.ppe	ONI00174	Prupe.6G072300.1
OG0022625	PLAZA_proteome.selected_transcript.ppe	ONH99893	Prupe.6G056000.1
OG0022626	PLAZA_proteome.selected_transcript.ppe	ONI01066	Prupe.6G119700.1
OG0022627	PLAZA_proteome.selected_transcript.ppe	ONH99055	Prupe.6G007900.1
OG0022628	PLAZA_proteome.selected_transcript.ppe	ONI03716	Prupe.6G276900.1
OG0022629	PLAZA_proteome.selected_transcript.ppe	ONI03135	Prupe.6G241100.1
OG0022630	PLAZA_proteome.selected_transcript.ppe	ONI01705	Prupe.6G155000.1
OG0022631	PLAZA_proteome.selected_transcript.ppe	ONI00771	Prupe.6G104300.1
OG0022632	PLAZA_proteome.selected_transcript.ppe	ONH99769	Prupe.6G049500.1
OG0022633	PLAZA_proteome.selected_transcript.ppe	ONI02291	Prupe.6G188600.1
OG0022634	PLAZA_proteome.selected_transcript.ppe	ONI02811	Prupe.6G222800.1
OG0022635	PLAZA_proteome.selected_transcript.ppe	ONI00572	Prupe.6G095900.1
OG0022636	PLAZA_proteome.selected_transcript.ppe	ONI02902	Prupe.6G227900.1
OG0022637	PLAZA_proteome.selected_transcript.ppe	ONI00224	Prupe.6G076400.1
OG0022638	PLAZA_proteome.selected_transcript.ppe	ONI03667	Prupe.6G273700.1
OG0022639	PLAZA_proteome.selected_transcript.ppe	ONI02016	Prupe.6G173000.1
OG0022640	PLAZA_proteome.selected_transcript.ppe	ONI02391	Prupe.6G195200.1
OG0022641	PLAZA_proteome.selected_transcript.ppe	ONI04888	Prupe.6G346200.1
OG0022642	PLAZA_proteome.selected_transcript.ppe	ONI03166	Prupe.6G242500.1
OG0022643	PLAZA_proteome.selected_transcript.ppe	ONI01441	Prupe.6G139700.1
OG0022644	PLAZA_proteome.selected_transcript.ppe	ONI00364	Prupe.6G084900.1
OG0022645	PLAZA_proteome.selected_transcript.ppe	ONI01346	Prupe.6G134700.1
OG0022646	PLAZA_proteome.selected_transcript.ppe	ONH99072	Prupe.6G009100.1
OG0022647	PLAZA_proteome.selected_transcript.ppe	ONI03991	Prupe.6G295700.1
OG0022648	PLAZA_proteome.selected_transcript.ppe	ONI01912	Prupe.6G166700.1
OG0022649	PLAZA_proteome.selected_transcript.ppe	ONI01428	Prupe.6G138500.1
OG0022650	PLAZA_proteome.selected_transcript.ppe	ONI01926	Prupe.6G167600.1
OG0022651	PLAZA_proteome.selected_transcript.ppe	ONI01376	Prupe.6G136000.1
OG0022652	PLAZA_proteome.selected_transcript.ppe	ONH99031	Prupe.6G006100.1
OG0022653	PLAZA_proteome.selected_transcript.ppe	ONH98937	Prupe.6G001100.1
OG0022654	PLAZA_proteome.selected_transcript.ppe	ONI02910	Prupe.6G228500.1
OG0022655	PLAZA_proteome.selected_transcript.ppe	ONI05177	Prupe.6G360100.1
OG0022656	PLAZA_proteome.selected_transcript.ppe	ONI04738	Prupe.6G337100.1
OG0022657	PLAZA_proteome.selected_transcript.ppe	ONI02579	Prupe.6G208000.1
OG0022658	PLAZA_proteome.selected_transcript.ppe	ONI02069	Prupe.6G175600.1
OG0022659	PLAZA_proteome.selected_transcript.ppe	ONH99269	Prupe.6G022300.1
OG0022660	PLAZA_proteome.selected_transcript.ppe	ONI01220	Prupe.6G128800.1
OG0022661	PLAZA_proteome.selected_transcript.ppe	ONH99000	Prupe.6G004000.1
OG0022662	PLAZA_proteome.selected_transcript.ppe	ONI02360	Prupe.6G193500.1
OG0022663	PLAZA_proteome.selected_transcript.ppe	ONI00181	Prupe.6G073000.1
OG0022664	PLAZA_proteome.selected_transcript.ppe	ONH99529	Prupe.6G034900.1
OG0022665	PLAZA_proteome.selected_transcript.ppe	ONI00583	Prupe.6G096700.1
OG0022666	PLAZA_proteome.selected_transcript.ppe	ONI04659	Prupe.6G333300.1
OG0022667	PLAZA_proteome.selected_transcript.ppe	ONI00948	Prupe.6G112900.1
OG0022668	PLAZA_proteome.selected_transcript.ppe	ONI01306	Prupe.6G131700.1
OG0022669	PLAZA_proteome.selected_transcript.ppe	ONI02682	Prupe.6G214500.1
OG0022670	PLAZA_proteome.selected_transcript.ppe	ONI00916	Prupe.6G111500.1
OG0022671	PLAZA_proteome.selected_transcript.ppe	ONI00350	Prupe.6G083900.1
OG0022672	PLAZA_proteome.selected_transcript.ppe	ONH89525	Prupe.I000400.1
OG0022673	PLAZA_proteome.selected_transcript.ppe	ONI19779	Prupe.3G297200.1
OG0022674	PLAZA_proteome.selected_transcript.ppe	ONI14899	Prupe.3G015200.1
OG0022675	PLAZA_proteome.selected_transcript.ppe	ONI18484	Prupe.3G218300.1
OG0022681	PLAZA_proteome.selected_transcript.ppe	ONI16693	Prupe.3G115900.1
OG0022682	PLAZA_proteome.selected_transcript.ppe	ONI16456	Prupe.3G099100.1
OG0022684	PLAZA_proteome.selected_transcript.ppe	ONI15688	Prupe.3G055700.1
OG0022687	OrthoDB_Prunus_persica_Lovell	ONI18416	3760_0_002125
OG0022690	PLAZA_proteome.selected_transcript.ppe	ONI16124	Prupe.3G079600.1
OG0022693	PLAZA_proteome.selected_transcript.ppe	ONI17467	Prupe.3G160900.1
OG0022694	PLAZA_proteome.selected_transcript.ppe	ONI17109	Prupe.3G138100.1
OG0022697	PLAZA_proteome.selected_transcript.ppe	ONI16228	Prupe.3G086400.1
OG0022698	PLAZA_proteome.selected_transcript.ppe	ONI15857	Prupe.3G066000.1
OG0022700	PLAZA_proteome.selected_transcript.ppe	ONI19824	Prupe.3G299800.1
OG0022701	PLAZA_proteome.selected_transcript.ppe	ONI16764	Prupe.3G120800.1
OG0022702	PLAZA_proteome.selected_transcript.ppe	ONI17214	Prupe.3G145900.1
OG0022703	PLAZA_proteome.selected_transcript.ppe	ONI16260	Prupe.3G087900.1
OG0022705	PLAZA_proteome.selected_transcript.ppe	ONI19884	Prupe.3G303200.1
OG0022706	PLAZA_proteome.selected_transcript.ppe	ONI15842	Prupe.3G064600.1
OG0022710	PLAZA_proteome.selected_transcript.ppe	ONI16313	Prupe.3G091400.1
OG0022711	PLAZA_proteome.selected_transcript.ppe	ONI18146	Prupe.3G199400.1
OG0022712	PLAZA_proteome.selected_transcript.ppe	ONI19943	Prupe.3G306500.1
OG0022713	PLAZA_proteome.selected_transcript.ppe	ONI19134	Prupe.3G260900.1
OG0022714	PLAZA_proteome.selected_transcript.ppe	ONI17968	Prupe.3G188700.1
OG0022716	PLAZA_proteome.selected_transcript.ppe	ONI19174	Prupe.3G263100.4
OG0022717	PLAZA_proteome.selected_transcript.ppe	ONI16532	Prupe.3G104800.1
OG0022719	PLAZA_proteome.selected_transcript.ppe	ONI15884	Prupe.3G067000.1
OG0022721	PLAZA_proteome.selected_transcript.ppe	ONI19423	Prupe.3G279200.1
OG0022722	PLAZA_proteome.selected_transcript.ppe	ONI19372	Prupe.3G275400.1
OG0022723	PLAZA_proteome.selected_transcript.ppe	ONI15733	Prupe.3G057900.1
OG0022724	PLAZA_proteome.selected_transcript.ppe	ONI15375	Prupe.3G040100.1
OG0022726	PLAZA_proteome.selected_transcript.ppe	ONI14682	Prupe.3G001900.1
OG0022727	PLAZA_proteome.selected_transcript.ppe	ONI17330	Prupe.3G151900.1
OG0022731	PLAZA_proteome.selected_transcript.ppe	ONI17107	Prupe.3G137900.1
OG0022732	PLAZA_proteome.selected_transcript.ppe	ONI17329	Prupe.3G151800.1
OG0022733	PLAZA_proteome.selected_transcript.ppe	ONI17123	Prupe.3G139200.1
OG0022734	PLAZA_proteome.selected_transcript.ppe	ONI16054	Prupe.3G076100.1
OG0022735	PLAZA_proteome.selected_transcript.ppe	ONI18442	Prupe.3G216400.1
OG0022736	PLAZA_proteome.selected_transcript.ppe	ONI16507	Prupe.3G102900.1
OG0022737	PLAZA_proteome.selected_transcript.ppe	ONI15958	Prupe.3G071200.1
OG0022738	PLAZA_proteome.selected_transcript.ppe	ONI17066	Prupe.3G136000.1
OG0022739	PLAZA_proteome.selected_transcript.ppe	ONI18980	Prupe.3G250900.1
OG0022740	PLAZA_proteome.selected_transcript.ppe	ONI18496	Prupe.3G219000.1
OG0022741	PLAZA_proteome.selected_transcript.ppe	ONI15377	Prupe.3G040300.1
OG0022742	PLAZA_proteome.selected_transcript.ppe	ONI18491	Prupe.3G218600.1
OG0022744	PLAZA_proteome.selected_transcript.ppe	ONI14757	Prupe.3G006600.1
OG0022746	PLAZA_proteome.selected_transcript.ppe	ONI16736	Prupe.3G118200.1
OG0022747	PLAZA_proteome.selected_transcript.ppe	ONI18665	Prupe.3G231500.1
OG0022748	PLAZA_proteome.selected_transcript.ppe	ONI18119	Prupe.3G197900.1
OG0022749	PLAZA_proteome.selected_transcript.ppe	ONI17991	Prupe.3G190700.1
OG0022750	PLAZA_proteome.selected_transcript.ppe	ONI15370	Prupe.3G039900.1
OG0022751	PLAZA_proteome.selected_transcript.ppe	ONI16261	Prupe.3G088000.1
OG0022752	PLAZA_proteome.selected_transcript.ppe	ONI16447	Prupe.3G098600.1
OG0022753	PLAZA_proteome.selected_transcript.ppe	ONI16696	Prupe.3G116200.1
OG0022754	PLAZA_proteome.selected_transcript.ppe	ONI14930	Prupe.3G016600.1
OG0022755	PLAZA_proteome.selected_transcript.ppe	ONI16754	Prupe.3G120000.1
OG0022756	PLAZA_proteome.selected_transcript.ppe	ONI17693	Prupe.3G174800.1
OG0022757	PLAZA_proteome.selected_transcript.ppe	ONI17982	Prupe.3G189800.1
OG0022758	PLAZA_proteome.selected_transcript.ppe	ONI17829	Prupe.3G181300.1
OG0022759	PLAZA_proteome.selected_transcript.ppe	ONI17355	Prupe.3G153700.1
OG0022760	PLAZA_proteome.selected_transcript.ppe	ONI17348	Prupe.3G153000.1
OG0022761	PLAZA_proteome.selected_transcript.ppe	ONI18990	Prupe.3G251900.1
OG0022762	PLAZA_proteome.selected_transcript.ppe	ONI16289	Prupe.3G089900.1
OG0022763	PLAZA_proteome.selected_transcript.ppe	ONI16227	Prupe.3G086300.1
OG0022766	PLAZA_proteome.selected_transcript.ppe	ONI18815	Prupe.3G241100.1
OG0022767	PLAZA_proteome.selected_transcript.ppe	ONI17235	Prupe.3G147700.1
OG0022768	PLAZA_proteome.selected_transcript.ppe	ONI15267	Prupe.3G034200.1
OG0022769	PLAZA_proteome.selected_transcript.ppe	ONI17418	Prupe.3G158000.1
OG0022770	PLAZA_proteome.selected_transcript.ppe	ONI16311	Prupe.3G091200.1
OG0022771	PLAZA_proteome.selected_transcript.ppe	ONI16015	Prupe.3G074100.1
OG0022772	PLAZA_proteome.selected_transcript.ppe	ONI16222	Prupe.3G085800.1
OG0022773	PLAZA_proteome.selected_transcript.ppe	ONI17831	Prupe.3G181500.1
OG0022774	PLAZA_proteome.selected_transcript.ppe	ONI19780	Prupe.3G297400.1
OG0022775	PLAZA_proteome.selected_transcript.ppe	ONI15933	Prupe.3G069900.1
OG0022776	PLAZA_proteome.selected_transcript.ppe	ONI14796	Prupe.3G009100.1
OG0022778	PLAZA_proteome.selected_transcript.ppe	ONI19515	Prupe.3G282500.1
OG0022781	PLAZA_proteome.selected_transcript.ppe	ONI16533	Prupe.3G104900.1
OG0022782	PLAZA_proteome.selected_transcript.ppe	ONI15411	Prupe.3G042800.1
OG0022783	PLAZA_proteome.selected_transcript.ppe	ONI15263	Prupe.3G033800.1
OG0022784	PLAZA_proteome.selected_transcript.ppe	ONI16230	Prupe.3G086600.1
OG0022785	PLAZA_proteome.selected_transcript.ppe	ONI15574	Prupe.3G050400.1
OG0022787	PLAZA_proteome.selected_transcript.ppe	ONI15734	Prupe.3G058000.1
OG0022789	PLAZA_proteome.selected_transcript.ppe	ONI19954	Prupe.3G307400.1
OG0022790	PLAZA_proteome.selected_transcript.ppe	ONI17837	Prupe.3G182100.1
OG0022791	PLAZA_proteome.selected_transcript.ppe	ONI14803	Prupe.3G009800.1
OG0022792	PLAZA_proteome.selected_transcript.ppe	ONI19549	Prupe.3G284500.1
OG0022793	PLAZA_proteome.selected_transcript.ppe	ONI16556	Prupe.3G106300.1
OG0022794	PLAZA_proteome.selected_transcript.ppe	ONI16505	Prupe.3G102700.1
OG0022795	PLAZA_proteome.selected_transcript.ppe	ONI19918	Prupe.3G304900.1
OG0022796	PLAZA_proteome.selected_transcript.ppe	ONI18592	Prupe.3G225200.1
OG0022797	PLAZA_proteome.selected_transcript.ppe	ONI15713	Prupe.3G057200.2
OG0022798	PLAZA_proteome.selected_transcript.ppe	ONI16475	Prupe.3G100400.1
OG0022799	PLAZA_proteome.selected_transcript.ppe	ONI19219	Prupe.3G265500.1
OG0022800	PLAZA_proteome.selected_transcript.ppe	ONI14861	Prupe.3G013400.1
OG0022801	PLAZA_proteome.selected_transcript.ppe	ONI17512	Prupe.3G164000.1
OG0022802	PLAZA_proteome.selected_transcript.ppe	ONI18332	Prupe.3G209800.1
OG0022803	PLAZA_proteome.selected_transcript.ppe	ONI15832	Prupe.3G064000.1
OG0022804	PLAZA_proteome.selected_transcript.ppe	ONI16146	Prupe.3G081100.1
OG0022805	PLAZA_proteome.selected_transcript.ppe	ONI19865	Prupe.3G302100.1
OG0022807	PLAZA_proteome.selected_transcript.ppe	ONI16583	Prupe.3G108100.1
OG0022809	PLAZA_proteome.selected_transcript.ppe	ONI17151	Prupe.3G140500.1
OG0022810	PLAZA_proteome.selected_transcript.ppe	ONI19655	Prupe.3G289600.1
OG0022811	PLAZA_proteome.selected_transcript.ppe	ONI17824	Prupe.3G181000.1
OG0022812	PLAZA_proteome.selected_transcript.ppe	ONI19857	Prupe.3G301500.1
OG0022813	PLAZA_proteome.selected_transcript.ppe	ONI19636	Prupe.3G288800.1
OG0022814	PLAZA_proteome.selected_transcript.ppe	ONI19337	Prupe.3G272700.1
OG0022815	PLAZA_proteome.selected_transcript.ppe	ONI14915	Prupe.3G015700.1
OG0022817	PLAZA_proteome.selected_transcript.ppe	ONI17208	Prupe.3G145300.1
OG0022819	PLAZA_proteome.selected_transcript.ppe	ONI16809	Prupe.3G123600.1
OG0022820	PLAZA_proteome.selected_transcript.ppe	ONI15674	Prupe.3G054700.1
OG0022821	PLAZA_proteome.selected_transcript.ppe	ONI19427	Prupe.3G279500.1
OG0022823	PLAZA_proteome.selected_transcript.ppe	ONI14999	Prupe.3G020300.1
OG0022824	PLAZA_proteome.selected_transcript.ppe	ONI17206	Prupe.3G145100.1
OG0022825	PLAZA_proteome.selected_transcript.ppe	ONI18154	Prupe.3G200100.1
OG0022826	OrthoDB_Prunus_persica_Lovell	ONI19459	3760_0_00294a
OG0022827	PLAZA_proteome.selected_transcript.ppe	ONI19462	Prupe.3G280800.4
OG0022829	PLAZA_proteome.selected_transcript.ppe	ONI17072	Prupe.3G136500.1
OG0022831	PLAZA_proteome.selected_transcript.ppe	ONI16904	Prupe.3G128500.1
OG0022833	PLAZA_proteome.selected_transcript.ppe	ONI18036	Prupe.3G193100.1
OG0022834	PLAZA_proteome.selected_transcript.ppe	ONI16138	Prupe.3G080400.1
OG0022835	PLAZA_proteome.selected_transcript.ppe	ONI17884	Prupe.3G185400.1
OG0022836	PLAZA_proteome.selected_transcript.ppe	ONI16931	Prupe.3G130800.1
OG0022837	PLAZA_proteome.selected_transcript.ppe	ONI16045	Prupe.3G075500.1
OG0022838	PLAZA_proteome.selected_transcript.ppe	ONI19720	Prupe.3G293700.1
OG0022839	PLAZA_proteome.selected_transcript.ppe	ONI17970	Prupe.3G188900.1
OG0022840	PLAZA_proteome.selected_transcript.ppe	ONI16273	Prupe.3G088800.1
OG0022841	PLAZA_proteome.selected_transcript.ppe	ONI16738	Prupe.3G118400.1
OG0022842	PLAZA_proteome.selected_transcript.ppe	ONI17520	Prupe.3G164500.1
OG0022843	PLAZA_proteome.selected_transcript.ppe	ONI16794	Prupe.3G122500.1
OG0022844	PLAZA_proteome.selected_transcript.ppe	ONI19825	Prupe.3G299900.1
OG0022845	PLAZA_proteome.selected_transcript.ppe	ONI16898	Prupe.3G128000.1
OG0022846	PLAZA_proteome.selected_transcript.ppe	ONI16869	Prupe.3G126400.1
OG0022847	PLAZA_proteome.selected_transcript.ppe	ONI17844	Prupe.3G182800.1
OG0022848	PLAZA_proteome.selected_transcript.ppe	ONI16225	Prupe.3G086100.1
OG0022849	PLAZA_proteome.selected_transcript.ppe	ONI16555	Prupe.3G106200.1
OG0022850	PLAZA_proteome.selected_transcript.ppe	ONI18657	Prupe.3G230700.1
OG0022851	PLAZA_proteome.selected_transcript.ppe	ONI15853	Prupe.3G065600.1
OG0022852	PLAZA_proteome.selected_transcript.ppe	ONI16865	Prupe.3G126100.1
OG0022853	PLAZA_proteome.selected_transcript.ppe	ONI16749	Prupe.3G119400.1
OG0022854	PLAZA_proteome.selected_transcript.ppe	ONI17789	Prupe.3G179100.1
OG0022855	PLAZA_proteome.selected_transcript.ppe	ONI16684	Prupe.3G115400.1
OG0022856	PLAZA_proteome.selected_transcript.ppe	ONI15791	Prupe.3G062000.1
OG0022857	PLAZA_proteome.selected_transcript.ppe	ONI17853	Prupe.3G183200.1
OG0022858	PLAZA_proteome.selected_transcript.ppe	ONI16438	Prupe.3G098000.1
OG0022859	PLAZA_proteome.selected_transcript.ppe	ONI15075	Prupe.3G024400.1
OG0022860	PLAZA_proteome.selected_transcript.ppe	ONI16518	Prupe.3G103800.1
OG0022862	PLAZA_proteome.selected_transcript.ppe	ONI16203	Prupe.3G084400.1
OG0022863	PLAZA_proteome.selected_transcript.ppe	ONI19778	Prupe.3G297300.1
OG0022864	PLAZA_proteome.selected_transcript.ppe	ONI17068	Prupe.3G136200.1
OG0022865	PLAZA_proteome.selected_transcript.ppe	ONI15687	Prupe.3G055600.1
OG0022866	PLAZA_proteome.selected_transcript.ppe	ONI20051	Prupe.3G312500.1
OG0022867	PLAZA_proteome.selected_transcript.ppe	ONI16828	Prupe.3G124400.1
OG0022868	PLAZA_proteome.selected_transcript.ppe	ONI19275	Prupe.3G268900.1
OG0022869	PLAZA_proteome.selected_transcript.ppe	ONI17787	Prupe.3G178900.1
