Orthogroup	Species	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Orthologs
OG0000002	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006464	Pyrco.da.v2a1.chr9A.215090.t1
OG0000002	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004a15	Pyrco.da.v2a1.chr11A.120500.t1, Pyrco.da.v2a1.chr13A.259220.t1, Pyrco.da.v2a1.chr17A.290540.t1, Pyrco.da.v2a1.chr17A.308830.t1, Pyrco.da.v2a1.chr12A.318150.t1, Pyrco.da.v2a1.chr9A.228450.t1, Pyrco.da.v2a1.chr10A.089800.t1, Pyrco.da.v2a1.chr1A.337080.t1, Pyrco.da.v2a1.chr3A.269770.t1, Pyrco.da.v2a1.chr5A.047470.t1, Pyrco.da.v2a1.chr8A.392190.t1, Pyrco.da.v2a1.chr15A.029640.t1, Pyrco.da.v2a1.chr16A.205150.t1, Pyrco.da.v2a1.chr4A.408670.t1, Pyrco.da.v2a1.chr10A.086060.t1, Pyrco.da.v2a1.chr11A.117590.t1, Pyrco.da.v2a1.chr13A.257710.t1, Pyrco.da.v2a1.chr13A.260600.t1, Pyrco.da.v2a1.chr15A.008880.t1, Pyrco.da.v2a1.chr15A.029540.t1, Pyrco.da.v2a1.chr16A.201750.t1, Pyrco.da.v2a1.chr9A.224770.t1, Pyrco.da.v2a1.chr11A.117820.t1, Pyrco.da.v2a1.chr1A.349400.t1, Pyrco.da.v2a1.chr6A.430440.t1, Pyrco.da.v2a1.chr8A.396230.t1, Pyrco.da.v2a1.chr12A.319450.t1, Pyrco.da.v2a1.chr17A.300260.t1, Pyrco.da.v2a1.chr12A.322520.t1, Pyrco.da.v2a1.chr15A.029140.t1, Pyrco.da.v2a1.chr7A.165960.t1, Pyrco.da.v2a1.chr7A.166050.t1, Pyrco.da.v2a1.chr2A.146920.t1, Pyrco.da.v2a1.chr13A.255840.t1, Pyrco.da.v2a1.chr10A.084280.t1, Pyrco.da.v2a1.chr7A.173590.t1, Pyrco.da.v2a1.chr4A.406970.t1, Pyrco.da.v2a1.chr12A.314010.t1, Pyrco.da.v2a1.chr7A.166290.t1, Pyrco.da.v2a1.chr4A.411790.t1, Pyrco.da.v2a1.chr15A.037660.t1, Pyrco.da.v2a1.chr7A.179100.t1, Pyrco.da.v2a1.chr10A.073930.t1, Pyrco.da.v2a1.chr5A.039720.t1, Pyrco.da.v2a1.chr9A.228870.t1, Pyrco.da.v2a1.chr2A.143890.t1, Pyrco.da.v2a1.chr4A.409590.t1, Pyrco.da.v2a1.chr3A.271870.t1, Pyrco.da.v2a1.chr6A.434220.t1, Pyrco.da.v2a1.chr7A.169210.t1, Pyrco.da.v2a1.chr5A.059970.t1, Pyrco.da.v2a1.chr13A.257070.t1, Pyrco.da.v2a1.chr13A.257110.t1, Pyrco.da.v2a1.chr2A.155400.t1, Pyrco.da.v2a1.chr12A.320440.t1, Pyrco.da.v2a1.chr11A.117690.t2, Pyrco.da.v2a1.chr11A.114730.t1, Pyrco.da.v2a1.chr12A.320080.t1, Pyrco.da.v2a1.chr13A.236280.t1, Pyrco.da.v2a1.chr9A.226030.t1, Pyrco.da.v2a1.chr4A.409340.t1, Pyrco.da.v2a1.chr12A.322470.t1, Pyrco.da.v2a1.snap.209290.t1, Pyrco.da.v2a1.chr17A.300920.t1, Pyrco.da.v2a1.chr12A.327480.t1, Pyrco.da.v2a1.chr3A.283960.t1, Pyrco.da.v2a1.chr6A.443060.t1, Pyrco.da.v2a1.chr9A.231830.t1, Pyrco.da.v2a1.chr17A.296350.t1, Pyrco.da.v2a1.chr4A.409490.t1, Pyrco.da.v2a1.chr9A.228370.t1, Pyrco.da.v2a1.chr6A.428630.t1, Pyrco.da.v2a1.chr15A.038570.t1, Pyrco.da.v2a1.chr8A.381080.t1, Pyrco.da.v2a1.chr16A.195460.t1, Pyrco.da.v2a1.chr13A.260260.t1, Pyrco.da.v2a1.chr2A.149690.t1, Pyrco.da.v2a1.chr2A.150620.t1, Pyrco.da.v2a1.chr3A.263910.t1, Pyrco.da.v2a1.chr9A.231570.t1, Pyrco.da.v2a1.chr7A.169960.t1, Pyrco.da.v2a1.chr2A.145720.t1, Pyrco.da.v2a1.chr13A.259340.t1, Pyrco.da.v2a1.chr16A.201550.t1, Pyrco.da.v2a1.chr6A.425660.t1, Pyrco.da.v2a1.chr9A.226900.t1, Pyrco.da.v2a1.chr7A.171820.t1, Pyrco.da.v2a1.chr14A.360230.t1, Pyrco.da.v2a1.chr13A.260830.t1, Pyrco.da.v2a1.chr16A.202860.t1, Pyrco.da.v2a1.chr7A.172240.t1, Pyrco.da.v2a1.chr11A.118460.t1, Pyrco.da.v2a1.chr11A.118480.t1, Pyrco.da.v2a1.chr11A.118460.t2, Pyrco.da.v2a1.chr9A.224420.t2, Pyrco.da.v2a1.chr6A.432660.t1, Pyrco.da.v2a1.chr9A.224420.t1, Pyrco.da.v2a1.chr13A.254180.t1, Pyrco.da.v2a1.chr13A.261460.t1, Pyrco.da.v2a1.chr3A.277560.t1, Pyrco.da.v2a1.chr9A.231580.t1, Pyrco.da.v2a1.chr5A.053900.t1, Pyrco.da.v2a1.chr5A.055980.t1, Pyrco.da.v2a1.chr7A.156880.t1, Pyrco.da.v2a1.chr1A.336940.t2, Pyrco.da.v2a1.chr5A.055980.t2, Pyrco.da.v2a1.chr7A.156880.t2, Pyrco.da.v2a1.chr5A.053920.t2, Pyrco.da.v2a1.chr4A.409020.t1, Pyrco.da.v2a1.chr13A.256770.t1, Pyrco.da.v2a1.chr5A.053920.t1, Pyrco.da.v2a1.chr1A.336940.t1, Pyrco.da.v2a1.chr1A.336910.t1, Pyrco.da.v2a1.chr4A.409370.t1, Pyrco.da.v2a1.chr9A.221640.t1, Pyrco.da.v2a1.chr10A.084520.t1, Pyrco.da.v2a1.chr12A.335040.t1, Pyrco.da.v2a1.chr7A.156870.t1, Pyrco.da.v2a1.chr2A.134900.t1, Pyrco.da.v2a1.chr5A.046240.t1, Pyrco.da.v2a1.chr10A.078310.t1, Pyrco.da.v2a1.chr15A.026570.t1, Pyrco.da.v2a1.chr6A.434260.t1, Pyrco.da.v2a1.chr13A.256340.t1, Pyrco.da.v2a1.chr13A.256350.t1, Pyrco.da.v2a1.chr17A.303210.t1, Pyrco.da.v2a1.chr17A.303220.t1, Pyrco.da.v2a1.chr3A.284780.t1, Pyrco.da.v2a1.chr3A.284800.t1, Pyrco.da.v2a1.chr9A.235240.t1, Pyrco.da.v2a1.chr4A.405230.t1, Pyrco.da.v2a1.chr4A.405240.t1, Pyrco.da.v2a1.chr17A.300250.t1, Pyrco.da.v2a1.chr17A.300270.t1, Pyrco.da.v2a1.chr9A.215190.t1, Pyrco.da.v2a1.chr9A.235250.t1, Pyrco.da.v2a1.chr2A.134910.t1, Pyrco.da.v2a1.chr2A.147990.t1, Pyrco.da.v2a1.chr15A.028420.t1, Pyrco.da.v2a1.chr2A.148020.t1, Pyrco.da.v2a1.chr2A.148180.t1, Pyrco.da.v2a1.chr11A.117300.t1, Pyrco.da.v2a1.chr3A.274020.t1, Pyrco.da.v2a1.chr13A.257120.t1, Pyrco.da.v2a1.chr7A.170190.t1, Pyrco.da.v2a1.chr11A.117950.t2, Pyrco.da.v2a1.chr11A.117950.t3, Pyrco.da.v2a1.chr13A.259160.t1, Pyrco.da.v2a1.chr4A.406960.t2, Pyrco.da.v2a1.chr15A.030710.t1, Pyrco.da.v2a1.chr15A.030710.t2, Pyrco.da.v2a1.chr6A.428910.t1, Pyrco.da.v2a1.chr17A.289240.t1, Pyrco.da.v2a1.chr13A.259850.t1, Pyrco.da.v2a1.chr15A.028610.t1, Pyrco.da.v2a1.chr15A.028600.t1, Pyrco.da.v2a1.chr15A.028410.t2, Pyrco.da.v2a1.chr15A.028430.t2, Pyrco.da.v2a1.chr15A.028430.t1, Pyrco.da.v2a1.chr15A.028410.t1, Pyrco.da.v2a1.chr4A.409670.t1, Pyrco.da.v2a1.chr11A.115910.t1, Pyrco.da.v2a1.chr11A.115920.t2, Pyrco.da.v2a1.chr13A.236260.t1, Pyrco.da.v2a1.chr13A.256870.t1, Pyrco.da.v2a1.chr13A.261140.t1, Pyrco.da.v2a1.chr13A.261200.t1, Pyrco.da.v2a1.chr13A.261180.t1, Pyrco.da.v2a1.chr13A.261160.t1, Pyrco.da.v2a1.chr11A.119880.t1, Pyrco.da.v2a1.chr5A.051300.t1, Pyrco.da.v2a1.chr17A.302740.t1, Pyrco.da.v2a1.chr17A.302740.t2, Pyrco.da.v2a1.chr17A.289240.t2, Pyrco.da.v2a1.chr10A.092040.t1, Pyrco.da.v2a1.chr6A.439250.t1, Pyrco.da.v2a1.chr6A.439270.t1, Pyrco.da.v2a1.chr17A.311940.t1, Pyrco.da.v2a1.chr9A.232250.t1, Pyrco.da.v2a1.chr11A.116180.t1, Pyrco.da.v2a1.chr10A.089930.t1, Pyrco.da.v2a1.chr13A.256770.t2, Pyrco.da.v2a1.chr13A.256750.t1
OG0000002	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007795	Pyrco.da.v2a1.chr13A.254720.t1
OG0000002	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0059ed	Pyrco.da.v2a1.chr17A.304760.t1
OG0000003	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004027	Pyrco.da.v2a1.chr1A.335880.t1, Pyrco.da.v2a1.chr14A.366220.t1, Pyrco.da.v2a1.chr1A.337160.t1, Pyrco.da.v2a1.chr4A.410100.t1, Pyrco.da.v2a1.snap.167320.t1, Pyrco.da.v2a1.chr9A.229540.t1, Pyrco.da.v2a1.chr7A.167270.t1, Pyrco.da.v2a1.chr7A.167840.t1, Pyrco.da.v2a1.chr7A.171560.t1, Pyrco.da.v2a1.chr3A.274350.t1, Pyrco.da.v2a1.chr6A.431290.t1, Pyrco.da.v2a1.snap.046950.t1, Pyrco.da.v2a1.chr8A.394050.t1, Pyrco.da.v2a1.chr11A.117960.t1, Pyrco.da.v2a1.snap.229250.t1, Pyrco.da.v2a1.chr6A.429910.t1, Pyrco.da.v2a1.chr14A.366530.t1, Pyrco.da.v2a1.chr14A.367890.t1, Pyrco.da.v2a1.chr12A.321470.t1, Pyrco.da.v2a1.chr14A.366430.t1, Pyrco.da.v2a1.chr1A.337480.t1, Pyrco.da.v2a1.chr12A.318140.t1, Pyrco.da.v2a1.chr5A.047050.t1, Pyrco.da.v2a1.chr10A.080290.t1, Pyrco.da.v2a1.chr15A.030510.t1, Pyrco.da.v2a1.snap.274610.t1, Pyrco.da.v2a1.snap.320540.t1, Pyrco.da.v2a1.snap.321090.t1, Pyrco.da.v2a1.snap.302550.t1, Pyrco.da.v2a1.chr12A.320570.t1, Pyrco.da.v2a1.chr17A.303160.t1, Pyrco.da.v2a1.snap.042200.t1, Pyrco.da.v2a1.snap.303040.t1, Pyrco.da.v2a1.chr10A.079690.t1, Pyrco.da.v2a1.chr7A.161840.t1, Pyrco.da.v2a1.chr12A.320710.t1, Pyrco.da.v2a1.chr10A.079890.t1, Pyrco.da.v2a1.chr10A.080240.t1, Pyrco.da.v2a1.chr12A.318940.t1, Pyrco.da.v2a1.chr17A.302430.t1, Pyrco.da.v2a1.chr12A.320020.t1, Pyrco.da.v2a1.chr1A.340230.t1, Pyrco.da.v2a1.snap.320870.t1, Pyrco.da.v2a1.snap.321230.t1, Pyrco.da.v2a1.chr5A.046490.t1, Pyrco.da.v2a1.snap.321180.t1, Pyrco.da.v2a1.chr5A.040980.t1, Pyrco.da.v2a1.chr5A.045890.t1, Pyrco.da.v2a1.chr5A.045890.t2, Pyrco.da.v2a1.chr7A.167440.t1, Pyrco.da.v2a1.chr3A.268520.t1, Pyrco.da.v2a1.chr4A.408120.t1, Pyrco.da.v2a1.chr4A.410190.t1, Pyrco.da.v2a1.chr4A.410450.t1, Pyrco.da.v2a1.snap.410610.t1, Pyrco.da.v2a1.chr4A.410630.t1, Pyrco.da.v2a1.chr7A.168070.t1, Pyrco.da.v2a1.snap.229860.t1, Pyrco.da.v2a1.chr4A.410730.t1, Pyrco.da.v2a1.chr4A.410230.t1, Pyrco.da.v2a1.chr4A.410090.t1, Pyrco.da.v2a1.augustus.410280.t1, Pyrco.da.v2a1.snap.320810.t1, Pyrco.da.v2a1.chr5A.047480.t1, Pyrco.da.v2a1.chr4A.411180.t1, Pyrco.da.v2a1.chr4A.409600.t1, Pyrco.da.v2a1.chr13A.257580.t1, Pyrco.da.v2a1.snap.166910.t1, Pyrco.da.v2a1.chr7A.167010.t1, Pyrco.da.v2a1.chr7A.167560.t1, Pyrco.da.v2a1.chr7A.167140.t1, Pyrco.da.v2a1.snap.167770.t1, Pyrco.da.v2a1.chr10A.080090.t1, Pyrco.da.v2a1.chr4A.417010.t1, Pyrco.da.v2a1.chr10A.080310.t1, Pyrco.da.v2a1.chr12A.320970.t1, Pyrco.da.v2a1.chr9A.232780.t1, Pyrco.da.v2a1.snap.080270.t1, Pyrco.da.v2a1.augustus.118400.t1, Pyrco.da.v2a1.chr10A.079760.t1, Pyrco.da.v2a1.chr10A.080210.t1, Pyrco.da.v2a1.chr14A.367170.t1, Pyrco.da.v2a1.chr10A.080110.t1, Pyrco.da.v2a1.chr5A.046700.t1, Pyrco.da.v2a1.chr9A.230950.t1, Pyrco.da.v2a1.chr10A.080330.t1, Pyrco.da.v2a1.chr9A.231010.t1, Pyrco.da.v2a1.chr9A.232470.t1, Pyrco.da.v2a1.chr10A.079020.t1, Pyrco.da.v2a1.chr12A.321540.t1, Pyrco.da.v2a1.snap.165500.t1, Pyrco.da.v2a1.chr12A.314650.t1, Pyrco.da.v2a1.chr10A.080350.t1, Pyrco.da.v2a1.snap.314670.t1, Pyrco.da.v2a1.chr10A.080170.t1, Pyrco.da.v2a1.chr13A.260080.t1, Pyrco.da.v2a1.chr1A.338270.t1, Pyrco.da.v2a1.augustus.366240.t1, Pyrco.da.v2a1.chr5A.046740.t1, Pyrco.da.v2a1.chr7A.165470.t1, Pyrco.da.v2a1.chr14A.366720.t1, Pyrco.da.v2a1.snap.366460.t1, Pyrco.da.v2a1.chr14A.366520.t1, Pyrco.da.v2a1.chr14A.366500.t1, Pyrco.da.v2a1.snap.366900.t1, Pyrco.da.v2a1.chr14A.366490.t1, Pyrco.da.v2a1.snap.030130.t1, Pyrco.da.v2a1.snap.274720.t1, Pyrco.da.v2a1.chr15A.030440.t1, Pyrco.da.v2a1.snap.028880.t1, Pyrco.da.v2a1.snap.015160.t1, Pyrco.da.v2a1.chr15A.028020.t1, Pyrco.da.v2a1.augustus.118050.t1, Pyrco.da.v2a1.chr17A.303000.t1, Pyrco.da.v2a1.chr11A.118200.t1, Pyrco.da.v2a1.chr5A.046690.t1, Pyrco.da.v2a1.chr10A.080520.t1, Pyrco.da.v2a1.snap.046590.t1, Pyrco.da.v2a1.snap.118030.t1, Pyrco.da.v2a1.chr5A.046810.t1, Pyrco.da.v2a1.chr14A.367260.t1, Pyrco.da.v2a1.chr7A.167450.t1, Pyrco.da.v2a1.chr11A.117880.t1, Pyrco.da.v2a1.snap.303170.t1, Pyrco.da.v2a1.chr7A.167750.t1, Pyrco.da.v2a1.chr1A.336700.t1, Pyrco.da.v2a1.chr7A.166570.t1, Pyrco.da.v2a1.chr14A.367470.t1, Pyrco.da.v2a1.snap.335890.t1, Pyrco.da.v2a1.chr5A.046440.t1, Pyrco.da.v2a1.chr1A.335920.t1, Pyrco.da.v2a1.chr1A.337120.t1, Pyrco.da.v2a1.chr1A.337400.t1, Pyrco.da.v2a1.chr7A.167400.t1, Pyrco.da.v2a1.chr1A.337170.t1, Pyrco.da.v2a1.chr1A.337200.t1, Pyrco.da.v2a1.chr4A.410310.t1, Pyrco.da.v2a1.chr7A.167260.t1, Pyrco.da.v2a1.chr7A.163680.t1, Pyrco.da.v2a1.chr7A.167470.t1, Pyrco.da.v2a1.chr7A.167590.t1, Pyrco.da.v2a1.chr16A.205360.t1, Pyrco.da.v2a1.chr16A.205680.t1, Pyrco.da.v2a1.chr7A.167330.t1, Pyrco.da.v2a1.chr7A.167420.t1, Pyrco.da.v2a1.chr4A.410350.t1, Pyrco.da.v2a1.chr4A.410340.t1, Pyrco.da.v2a1.chr8A.394090.t1, Pyrco.da.v2a1.augustus.119380.t1, Pyrco.da.v2a1.chr13A.261350.t1, Pyrco.da.v2a1.augustus.044680.t1, Pyrco.da.v2a1.augustus.147750.t1, Pyrco.da.v2a1.chr11A.118210.t1, Pyrco.da.v2a1.chr17A.302870.t1, Pyrco.da.v2a1.snap.118130.t1, Pyrco.da.v2a1.snap.228570.t1, Pyrco.da.v2a1.chr11A.117790.t1, Pyrco.da.v2a1.snap.118380.t1, Pyrco.da.v2a1.chr7A.167520.t1, Pyrco.da.v2a1.chr7A.167570.t1, Pyrco.da.v2a1.chr11A.117990.t1, Pyrco.da.v2a1.chr13A.261580.t1, Pyrco.da.v2a1.chr1A.345830.t1, Pyrco.da.v2a1.chr10A.080130.t1, Pyrco.da.v2a1.chr10A.080080.t1, Pyrco.da.v2a1.chr10A.080550.t1, Pyrco.da.v2a1.chr10A.079940.t1, Pyrco.da.v2a1.chr10A.080530.t1, Pyrco.da.v2a1.chr1A.336590.t1, Pyrco.da.v2a1.chr7A.180420.t1
OG0000004	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002084	Pyrco.da.v2a1.chr11A.115650.t1, Pyrco.da.v2a1.chr11A.124920.t1
OG0000004	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000389, 2448454_0_0010e2, 2448454_0_000dc0	Pyrco.da.v2a1.chr11A.122350.t1
OG0000004	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001434, 2448454_0_007d68, 2448454_0_003c24, 2448454_0_008399, 2448454_0_003a21, 2448454_0_006c4b, 2448454_0_0098fe, 2448454_0_009979, 2448454_0_00864a, 2448454_0_008595, 2448454_0_0047ea, 2448454_0_0031b6, 2448454_0_002c27	Pyrco.da.v2a1.chr5A.047280.t1, Pyrco.da.v2a1.snap.079000.t1
OG0000004	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001fd5, 2448454_0_0065c6, 2448454_0_008b7b, 2448454_0_00970d, 2448454_0_0097d8, 2448454_0_0048c3, 2448454_0_0048cd, 2448454_0_007c3f, 2448454_0_000553, 2448454_0_006bc3, 2448454_0_0074c7, 2448454_0_0025ee, 2448454_0_00260c, 2448454_0_005455, 2448454_0_0057e4, 2448454_0_005e9c, 2448454_0_008d2b, 2448454_0_0058a0, 2448454_0_00891e, 2448454_0_002f07, 2448454_0_007460, 2448454_0_009244, 2448454_0_005d7e, 2448454_0_006505, 2448454_0_001ff0, 2448454_0_004752, 2448454_0_00783c, 2448454_0_009b14, 2448454_0_00a594, 2448454_0_003168, 2448454_0_00a7a4, 2448454_0_003d13, 2448454_0_0076d4, 2448454_0_006f94, 2448454_0_005614, 2448454_0_0092f0, 2448454_0_007aac, 2448454_0_008243	Pyrco.da.v2a1.chr14A.374890.t1
OG0000004	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00522d, 2448454_0_007b34, 2448454_0_00a21c, 2448454_0_00919f, 2448454_0_007496, 2448454_0_005ec8, 2448454_0_00a7a7	Pyrco.da.v2a1.chr4A.416010.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00095b, 2448454_0_000e09, 2448454_0_003deb, 2448454_0_009b01, 2448454_0_0042c4	Pyrco.da.v2a1.snap.314640.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002910, 2448454_0_00399b, 2448454_0_0056cb, 2448454_0_0064ac, 2448454_0_007c67	Pyrco.da.v2a1.chr12A.325950.t1, Pyrco.da.v2a1.chr12A.330330.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0099eb, 2448454_0_007cc0	Pyrco.da.v2a1.snap.096490.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000a48, 2448454_0_007b19, 2448454_0_000f6c, 2448454_0_00696c, 2448454_0_00a4eb, 2448454_0_000eb3, 2448454_0_007f35, 2448454_0_00953f, 2448454_0_004671, 2448454_0_0064b8, 2448454_0_006148, 2448454_0_00697e, 2448454_0_004c49, 2448454_0_006903, 2448454_0_004560, 2448454_0_004ef4, 2448454_0_002328, 2448454_0_003a81, 2448454_0_005d99, 2448454_0_002533	Pyrco.da.v2a1.chr5A.045500.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0018ba, 2448454_0_0023c0, 2448454_0_00578b, 2448454_0_0079bb, 2448454_0_004828, 2448454_0_0029fd, 2448454_0_002fa6, 2448454_0_00538f, 2448454_0_0056a1, 2448454_0_00102a, 2448454_0_003718, 2448454_0_00a0fd, 2448454_0_008d4c, 2448454_0_004a91, 2448454_0_007db7, 2448454_0_005b9b, 2448454_0_0018d0	Pyrco.da.v2a1.augustus.298500.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a5bd	Pyrco.da.v2a1.chr15A.023660.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003eca, 2448454_0_00a5ba, 2448454_0_0080d8	Pyrco.da.v2a1.chr7A.165970.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003578, 2448454_0_005e6c, 2448454_0_00612e, 2448454_0_007d29, 2448454_0_007228, 2448454_0_000582, 2448454_0_004561, 2448454_0_00114a, 2448454_0_007b1d, 2448454_0_0081fd	Pyrco.da.v2a1.chr10A.084000.t1
OG0000005	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000678, 2448454_0_002fea, 2448454_0_008913, 2448454_0_0021a7, 2448454_0_00485a, 2448454_0_00816e, 2448454_0_00291b, 2448454_0_005b89, 2448454_0_006213, 2448454_0_000f44, 2448454_0_007deb, 2448454_0_009274, 2448454_0_009fe4, 2448454_0_005c18, 2448454_0_005c5e, 2448454_0_003e98, 2448454_0_0084f6, 2448454_0_0098d2, 2448454_0_006082, 2448454_0_00712d, 2448454_0_007e07, 2448454_0_00126a, 2448454_0_0048c6, 2448454_0_004954, 2448454_0_0082df, 2448454_0_003313, 2448454_0_003613, 2448454_0_006e4c, 2448454_0_0093e9, 2448454_0_003f6f	Pyrco.da.v2a1.chr5A.064550.t1, Pyrco.da.v2a1.snap.325900.t1, Pyrco.da.v2a1.snap.179320.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005e97	Pyrco.da.v2a1.chr17A.300960.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0078ae	Pyrco.da.v2a1.chr6A.433170.t1, Pyrco.da.v2a1.augustus.300980.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006d21	Pyrco.da.v2a1.chr12A.323250.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002c3b	Pyrco.da.v2a1.chr12A.325120.t1, Pyrco.da.v2a1.chr15A.021670.t1, Pyrco.da.v2a1.chr10A.081930.t1, Pyrco.da.v2a1.chr5A.044740.t1, Pyrco.da.v2a1.chr14A.367040.t1, Pyrco.da.v2a1.chr5A.048650.t1, Pyrco.da.v2a1.chr2A.147170.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0022ea, 2448454_0_004f2c	Pyrco.da.v2a1.chr5A.048380.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008ab2	Pyrco.da.v2a1.chr9A.226150.t1, Pyrco.da.v2a1.snap.056110.t1, Pyrco.da.v2a1.chr4A.402800.t1, Pyrco.da.v2a1.chr15A.002480.t1, Pyrco.da.v2a1.chr15A.037250.t1, Pyrco.da.v2a1.chr8A.393270.t1, Pyrco.da.v2a1.chr16A.202780.t1, Pyrco.da.v2a1.chr5A.040150.t1, Pyrco.da.v2a1.chr14A.364770.t1, Pyrco.da.v2a1.chr15A.028360.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005179	Pyrco.da.v2a1.chr9A.228220.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007eef, 2448454_0_005fbe	Pyrco.da.v2a1.snap.107250.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0034a3	Pyrco.da.v2a1.snap.061310.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00274d, 2448454_0_0063ed, 2448454_0_00488f, 2448454_0_004888, 2448454_0_00393c	Pyrco.da.v2a1.chr2A.137270.t1, Pyrco.da.v2a1.chr6A.430640.t1, Pyrco.da.v2a1.chr16A.202850.t1, Pyrco.da.v2a1.chr11A.117170.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005415	Pyrco.da.v2a1.chr1A.341050.t1, Pyrco.da.v2a1.chr4A.411540.t1, Pyrco.da.v2a1.chr15A.023850.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003500, 2448454_0_008b6f, 2448454_0_00631e	Pyrco.da.v2a1.chr7A.159820.t1, Pyrco.da.v2a1.chr9A.216980.t1, Pyrco.da.v2a1.chr11A.120940.t1, Pyrco.da.v2a1.chr14A.364130.t1, Pyrco.da.v2a1.chr11A.118760.t1, Pyrco.da.v2a1.snap.340720.t1, Pyrco.da.v2a1.chr15A.023340.t1, Pyrco.da.v2a1.chr9A.230720.t1, Pyrco.da.v2a1.chr15A.016740.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008714	Pyrco.da.v2a1.chr10A.074190.t1, Pyrco.da.v2a1.chr10A.089070.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008629	Pyrco.da.v2a1.augustus.230010.t1, Pyrco.da.v2a1.chr14A.368040.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002bed, 2448454_0_009b93	Pyrco.da.v2a1.chr12A.326150.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00482c	Pyrco.da.v2a1.chr8A.389530.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00826f	Pyrco.da.v2a1.snap.389520.t1, Pyrco.da.v2a1.chr10A.087420.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007722, 2448454_0_0083b1	Pyrco.da.v2a1.chr2A.143960.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00128d	Pyrco.da.v2a1.chr10A.089080.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a032	Pyrco.da.v2a1.chr9A.216340.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001960	Pyrco.da.v2a1.chr4A.413650.t1, Pyrco.da.v2a1.chr4A.409510.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003fcb, 2448454_0_004046, 2448454_0_005bc9	Pyrco.da.v2a1.chr4A.413480.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0096c1	Pyrco.da.v2a1.chr16A.194890.t1, Pyrco.da.v2a1.chr16A.207200.t1
OG0000006	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00306b	Pyrco.da.v2a1.snap.205000.t1, Pyrco.da.v2a1.chr6A.429510.t1, Pyrco.da.v2a1.snap.143950.t1
