query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT5G20620.2	Vitvi05_01chr14g11410_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	153	456	539	0	602	1553
AT5G20620.2	Vitvi05_01chr14g11410_t001_CDS1.prot	99.671	303	304	1	0	0	303	99.67	1	304	307	99	99	229	532	539	0	600	1548
AT5G20620.2	Vitvi05_01chr14g11410_t001_CDS1.prot	99.013	301	304	3	0	0	301	99.01	1	304	307	99	99	77	380	539	0	594	1532
AT5G20620.2	Vitvi05_01chr14g11410_t001_CDS1.prot	98.684	300	304	4	0	0	301	99.01	1	304	307	99	99	1	304	539	0	593	1528
AT5G20620.2	Vitvi05_01chr14g11450_t001_CDS1.prot	100	305	305	0	0	0	305	100	1	305	307	99	99	77	381	384	0	603	1556
AT5G20620.2	Vitvi05_01chr14g11450_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	1	304	384	0	602	1551
AT5G20620.2	Vitvi05_01chr16g21420_t001_CDS1.prot	98.701	76	77	1	0	0	77	100	1	77	307	99	25	1	77	129	6.85e-48	156	395
AT5G20620.2	Vitvi05_01chr16g21420_t001_CDS1.prot	98.701	76	77	1	0	0	77	100	77	153	307	99	25	1	77	129	6.85e-48	156	395
AT5G20620.2	Vitvi05_01chr16g21420_t001_CDS1.prot	98.701	76	77	1	0	0	77	100	153	229	307	99	25	1	77	129	6.85e-48	156	395
AT5G20620.2	Vitvi05_01chr16g21420_t001_CDS1.prot	100	76	76	0	0	0	76	100	229	304	307	99	25	1	76	129	9.89e-48	156	394
AT5G20620.2	Vitvi05_01chr17g16220_t001_CDS1.prot	98.701	76	77	1	0	0	77	100	229	305	307	99	25	1	77	157	1.95e-47	156	395
AT5G20620.2	Vitvi05_01chr17g16220_t001_CDS1.prot	97.436	76	78	2	0	0	77	98.72	1	78	307	99	25	1	78	157	2.9e-47	156	394
AT5G20620.2	Vitvi05_01chr17g16220_t001_CDS1.prot	97.436	76	78	2	0	0	77	98.72	77	154	307	99	25	1	78	157	2.9e-47	156	394
AT5G20620.2	Vitvi05_01chr17g16220_t001_CDS1.prot	97.436	76	78	2	0	0	77	98.72	153	230	307	99	25	1	78	157	2.9e-47	156	394
AT5G20620.2	Vitvi05_01chr19g07460_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	23	326	404	0	603	1554
AT5G20620.2	Vitvi05_01chr19g07460_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	99	402	404	0	603	1554
AT5G20620.2	Vitvi05_01chr19g07510_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	1	304	458	0	602	1551
AT5G20620.2	Vitvi05_01chr19g07510_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	77	380	458	0	602	1551
AT5G20620.2	Vitvi05_01chr19g07510_t001_CDS1.prot	100	304	304	0	0	0	304	100	1	304	307	99	99	153	456	458	0	602	1551
AT5G20620.2	Vitvi05_01chr19g21590_t001_CDS1.prot	97.436	76	78	2	0	0	77	98.72	229	306	307	25	25	1	78	156	9.01e-47	154	390
AT5G20630.1	Vitvi05_01chr11g01320_t001_CDS1.prot	68.571	144	210	65	1	1	167	79.52	3	212	212	99	99	1	209	209	1.21e-98	285	728
AT5G20635.1	Vitvi05_01chr11g01050_t001_CDS1.prot	41.615	67	161	58	4	36	80	49.69	40	165	252	50	50	20	179	348	2.84e-28	110	274
AT5G20650.1	Vitvi05_01chr04g02340_t001_CDS1.prot	57.047	85	149	58	4	6	105	70.47	1	147	147	100	100	1	145	145	7.28e-52	161	408
AT5G20660.1	Vitvi05_01chr13g08240_t001_CDS1.prot	63.946	564	882	298	8	20	702	79.59	39	907	911	95	95	23	897	901	0	1165	3013
AT5G20680.2	Vitvi05_01chr11g00910_t001_CDS1.prot	52.19	286	548	220	6	42	372	67.88	1	534	534	100	100	1	520	520	0	568	1463
AT5G20690.1	Vitvi05_01chr11g00810_t001_CDS1.prot	49.921	317	635	276	11	42	419	65.98	30	660	660	96	96	31	627	627	0	595	1533
AT5G20700.1	Vitvi05_01chr11g00760_t001_CDS1.prot	44.061	115	261	109	12	37	140	53.64	1	249	249	100	100	1	236	236	2.58e-45	151	382
AT5G20710.1	Vitvi05_01chr11g00750_t001_CDS1.prot	64.614	535	828	282	7	11	644	77.78	4	827	827	99	99	16	836	836	0	1141	2952
AT5G20720.3	Vitvi05_01chr11g00720_t001_CDS1.prot	77.291	194	251	53	1	4	219	87.25	8	254	254	97	97	2	252	252	6.9e-136	382	982
AT5G20730.2	Vitvi05_01chr11g00710_t001_CDS1.prot	80.165	388	484	88	6	8	430	88.84	1	484	1165	42	42	1	476	1156	0	780	2015
AT5G20740.2	Vitvi05_01chr11g00650_t001_CDS1.prot	56.132	119	212	76	6	17	149	70.28	30	233	240	85	85	28	230	236	1.98e-70	215	548
AT5G20790.1	Vitvi05_01chr11g00640_t001_CDS1.prot	40.782	73	179	97	4	9	95	53.07	4	182	194	92	92	6	175	190	8.85e-31	111	277
AT5G20810.1	Vitvi05_01chr08g17360_t001_CDS1.prot	55.072	38	69	31	0	0	49	71.01	75	143	166	42	42	41	109	126	4.8e-22	85.9	211
AT5G20810.1	Vitvi05_01chr11g00560_t001_CDS1.prot	62.275	104	167	56	3	7	125	74.85	1	164	166	99	99	3	165	166	1.96e-67	202	514
AT5G20820.1	Vitvi05_01chr11g00540_t001_CDS1.prot	52.713	68	129	52	4	9	84	65.12	1	128	128	100	100	1	121	121	6.85e-34	114	285
AT5G20830.2	Vitvi05_01chr11g00510_t001_CDS1.prot	80.645	650	806	156	0	0	723	89.7	4	809	809	99	99	2	807	807	0	1375	3560
AT5G20840.1	Vitvi05_01chr11g00470_t001_CDS1.prot	61.998	509	821	295	11	17	630	76.74	22	830	832	97	97	17	832	834	0	1021	2641
AT5G20850.1	Vitvi05_01chr11g00370_t001_CDS1.prot	89.412	304	340	34	1	2	324	95.29	4	343	343	99	99	1	338	338	0	629	1622
AT5G20860.2	Vitvi05_01chr11g00360_t001_CDS1.prot	52.67	286	543	235	11	22	359	66.11	3	538	539	99	99	4	531	533	0	530	1365
AT5G20870.1	Vitvi05_01chr11g00280_t001_CDS1.prot	62.151	289	465	168	3	8	356	76.56	31	495	502	93	93	26	482	488	0	610	1573
AT5G20885.1	Vitvi05_01chr11g00050_t001_CDS1.prot	41.772	66	158	59	3	33	87	55.06	20	177	177	89	89	13	137	137	7.59e-30	106	265
AT5G20890.1	Vitvi05_01chr10g17260_t001_CDS1.prot	86.047	37	43	6	0	0	39	90.7	315	357	528	8	8	15	57	109	2.31e-18	80.9	198
AT5G20890.1	Vitvi05_01chr18g01860_t001_CDS1.prot	84.043	474	564	54	1	36	510	90.43	1	528	528	100	100	1	564	564	0	953	2464
AT5G20900.1	Vitvi05_01chr12g21300_t001_CDS1.prot	40	50	125	59	3	16	73	58.4	48	172	188	66	66	92	200	234	6.31e-22	89	219
AT5G20910.1	Vitvi05_01chr04g02600_t001_CDS1.prot	65.19	206	316	98	5	12	251	79.43	8	311	311	98	98	3	318	318	1.25e-129	372	954
AT5G20920.1	Vitvi05_01chr06g11790_t001_CDS1.prot	76.449	211	276	56	3	9	237	85.87	1	268	269	99	99	1	275	278	2.22e-143	403	1036
AT5G20930.1	Vitvi05_01chr06g14370_t001_CDS1.prot	70.977	494	696	179	13	23	567	81.47	1	689	689	100	100	1	680	680	0	927	2396
AT5G20935.1	Vitvi05_01chr06g14380_t001_CDS1.prot	65.957	62	94	32	0	0	77	81.91	23	116	122	77	77	20	113	114	5.32e-41	132	331
AT5G20940.1	Vitvi05_01chr06g13860_t001_CDS1.prot	71.048	427	601	171	2	3	500	83.19	28	625	627	95	95	23	623	627	0	905	2339
AT5G20940.1	Vitvi05_01chr06g13870_t001_CDS1.prot	73.997	461	623	157	3	5	526	84.43	6	625	627	99	99	4	624	629	0	939	2426
AT5G20950.1	Vitvi05_01chr01g00980_t001_CDS1.prot	74.204	443	597	153	1	1	516	86.43	26	621	625	95	95	27	623	628	0	954	2465
AT5G20950.1	Vitvi05_01chr06g13860_t001_CDS1.prot	72.727	440	605	164	1	1	509	84.13	18	621	625	97	97	19	623	627	0	945	2442
AT5G20950.1	Vitvi05_01chr06g13870_t001_CDS1.prot	77.868	482	619	135	2	2	548	88.53	7	623	625	99	99	8	626	629	0	1012	2616
AT5G20950.1	Vitvi05_01chr08g03140_t001_CDS1.prot	75.929	470	619	147	2	2	539	87.08	7	623	625	99	99	57	675	677	0	1001	2587
AT5G20950.1	Vitvi05_01chr14g11470_t001_CDS1.prot	74.919	460	614	152	2	2	528	85.99	10	621	625	98	98	11	624	630	0	962	2488
AT5G20960.1	Vitvi05_01chr06g13810_t001_CDS1.prot	61.572	838	1361	490	16	33	1063	78.1	21	1359	1369	98	98	12	1361	1366	0	1730	4480
AT5G20960.1	Vitvi05_01chr18g32800_t001_CDS1.prot	61.521	833	1354	495	14	26	1056	77.99	21	1359	1369	98	98	12	1354	1359	0	1704	4414
AT5G20960.1	Vitvi05_01chr18g32850_t001_CDS1.prot	81.746	103	126	23	0	0	120	95.24	1195	1320	1369	9	9	6	131	131	3.79e-70	230	587
AT5G20970.1	Vitvi05_01chr06g14410_t001_CDS1.prot	32.787	80	244	128	7	36	116	47.54	7	217	250	84	84	10	250	316	1.35e-24	99.8	247
AT5G20970.1	Vitvi05_01chr17g08120_t001_CDS1.prot	35.632	31	87	55	1	1	51	58.62	10	95	250	34	34	22	108	210	9.98e-13	65.5	158
AT5G20990.1	Vitvi05_01chr06g14520_t001_CDS1.prot	71.599	479	669	167	9	23	568	84.9	13	671	671	98	98	4	659	659	0	936	2419
AT5G21040.2	Vitvi05_01chr06g15380_t001_CDS1.prot	70.355	337	479	131	2	11	395	82.46	68	540	540	88	88	120	593	593	0	697	1798
AT5G21050.1	Vitvi05_01chr06g14820_t001_CDS1.prot	58.529	199	340	126	5	15	257	75.59	22	356	356	94	94	7	336	336	2e-129	374	959
AT5G21060.1	Vitvi05_01chr06g14910_t001_CDS1.prot	69.149	260	376	115	1	1	310	82.45	1	375	377	99	99	1	376	378	0	527	1358
AT5G21070.1	Vitvi05_01chr06g15090_t001_CDS1.prot	89.52	205	229	21	1	3	216	94.32	1	226	226	100	100	18	246	246	3.8e-145	404	1039
AT5G21080.1	Vitvi05_01chr13g25970_t001_CDS1.prot	60.656	629	1037	357	17	51	786	75.8	1	1016	1026	99	99	1	1007	1013	0	1214	3141
AT5G21090.1	Vitvi05_01chr06g14640_t001_CDS1.prot	83.77	160	191	31	0	0	174	91.1	27	217	219	87	87	24	214	215	3.63e-118	335	858
AT5G21090.1	Vitvi05_01chr08g09190_t001_CDS1.prot	79.904	167	209	42	0	0	184	88.04	11	219	219	95	95	11	219	219	8.46e-123	347	889
AT5G21105.1	Vitvi05_01chr06g14740_t001_CDS1.prot	67.145	374	557	181	2	2	453	81.33	28	584	589	95	95	22	576	582	0	820	2118
AT5G21140.1	Vitvi05_01chr06g15120_t001_CDS1.prot	58.917	185	314	122	4	7	226	71.97	1	307	313	98	98	1	314	344	7.32e-127	365	938
AT5G21160.1	Vitvi05_01chr06g14540_t001_CDS1.prot	58.974	276	468	171	10	21	345	73.72	372	823	827	98	55	489	951	954	1.59e-170	518	1333
AT5G21160.1	Vitvi05_01chr06g14540_t001_CDS1.prot	45.301	188	415	158	16	69	224	53.98	1	362	827	98	44	2	400	954	1.65e-77	270	690
AT5G21170.1	Vitvi05_01chr06g15610_t001_CDS1.prot	63.14	185	293	93	4	15	220	75.09	1	284	284	100	100	1	287	287	1.15e-127	364	935
AT5G21222.2	Vitvi05_01chr04g04490_t001_CDS1.prot	61.197	276	451	173	2	2	361	80.04	307	757	832	54	54	105	553	681	0	597	1539
AT5G21222.2	Vitvi05_01chr11g04560_t001_CDS1.prot	64.315	310	482	169	3	3	389	80.71	278	759	832	58	58	49	527	655	0	653	1684
AT5G21274.1	Vitvi05_01chr06g15600_t001_CDS1.prot	99.329	148	149	1	0	0	149	100	1	149	150	99	99	1	149	181	1.64e-106	301	770
AT5G21274.1	Vitvi05_01chr08g09120_t001_CDS1.prot	99.333	149	150	1	0	0	150	100	1	150	150	100	100	1	150	150	4.13e-106	299	765
AT5G21280.1	Vitvi05_01chr04g02570_t001_CDS1.prot	35.075	141	402	152	17	109	180	44.78	2	303	303	99	99	80	472	472	3.77e-42	151	381
AT5G21326.1	Vitvi05_01chr06g15470_t001_CDS1.prot	81.439	351	431	80	0	0	388	90.02	1	431	440	98	98	1	431	440	0	743	1917
AT5G21430.1	Vitvi05_01chr04g01990_t001_CDS1.prot	61.272	106	173	66	1	1	131	75.72	47	219	219	79	79	44	215	215	1.05e-71	217	552
AT5G21482.1	Vitvi05_01chr04g02140_t001_CDS1.prot	65.966	345	523	167	5	11	415	79.35	1	523	525	99	99	1	512	516	0	712	1839
AT5G21910.1	Vitvi05_01chr04g02190_t001_CDS1.prot	48.649	54	111	56	1	1	74	66.67	1	111	113	98	98	1	110	117	9.8e-27	95.5	236
AT5G21920.1	Vitvi05_01chr04g02200_t001_CDS1.prot	56.621	124	219	77	4	18	145	66.21	28	234	252	82	82	69	281	295	1.16e-69	216	550
AT5G21930.2	Vitvi05_01chr04g02210_t001_CDS1.prot	70.74	631	892	247	6	14	742	83.18	1	882	884	99	99	1	888	889	0	1229	3181
AT5G21940.1	Vitvi05_01chr04g02260_t001_CDS1.prot	41.014	89	217	92	8	36	127	58.53	44	251	265	78	78	65	254	282	5.64e-35	127	318
AT5G21940.1	Vitvi05_01chr11g01210_t001_CDS1.prot	53.521	76	142	53	5	13	105	73.94	38	174	265	52	52	55	188	276	7.62e-37	131	330
AT5G21960.1	Vitvi05_01chr04g02500_t001_CDS1.prot	76.344	71	93	19	1	3	83	89.25	6	98	217	43	43	24	113	192	3.31e-46	151	382
AT5G21970.2	Vitvi05_01chr04g02470_t001_CDS1.prot	66.517	296	445	143	2	6	351	78.88	8	446	450	98	98	4	448	452	0	602	1553
AT5G21990.1	Vitvi05_01chr06g14300_t001_CDS1.prot	60.406	357	591	189	10	45	447	75.63	5	555	555	99	99	6	591	591	0	686	1769
AT5G22000.1	Vitvi05_01chr06g14260_t001_CDS1.prot	63.797	252	395	117	5	26	297	75.19	3	376	376	99	99	5	394	394	3.3e-165	468	1203
AT5G22010.2	Vitvi05_01chr06g16680_t001_CDS1.prot	67.784	627	925	243	11	55	727	78.59	2	908	916	99	99	6	893	942	0	1127	2915
AT5G22020.2	Vitvi05_01chr06g13890_t001_CDS1.prot	71.925	269	374	105	0	0	313	83.69	22	395	396	94	94	17	390	392	0	574	1479
AT5G22030.2	Vitvi05_01chr06g14010_t001_CDS1.prot	61.456	574	934	286	12	74	698	74.73	1	913	914	99	99	1	881	883	0	1135	2935
AT5G22040.1	Vitvi05_01chr06g14030_t001_CDS1.prot	48.814	144	295	118	10	33	191	64.75	1	285	285	100	100	1	272	272	2.7e-82	248	634
AT5G22050.2	Vitvi05_01chr06g22870_t001_CDS1.prot	61.953	184	297	109	3	4	231	77.78	9	305	308	96	96	6	298	302	7.4e-130	371	953
AT5G22060.1	Vitvi05_01chr06g22850_t001_CDS1.prot	80.238	337	420	81	2	2	376	89.52	1	420	420	100	100	1	418	418	0	654	1686
AT5G22060.1	Vitvi05_01chr13g15180_t001_CDS1.prot	80.952	340	420	77	3	3	378	90	1	420	420	100	100	1	417	417	0	649	1674
AT5G22070.1	Vitvi05_01chr06g13120_t001_CDS1.prot	60.317	228	378	120	9	30	280	74.07	1	363	363	100	100	1	363	363	1.12e-154	439	1129
AT5G22080.2	Vitvi05_01chr06g13180_t001_CDS1.prot	72.874	180	247	49	1	18	205	83	1	229	229	100	100	1	247	247	4.4e-121	344	882
AT5G22090.2	Vitvi05_01chr06g13220_t001_CDS1.prot	33.585	178	530	253	20	99	259	48.87	2	463	464	99	99	1	499	501	1.12e-50	179	454
AT5G22100.1	Vitvi05_01chr14g28410_t001_CDS1.prot	67.828	253	373	115	3	5	306	82.04	6	376	376	99	99	8	377	377	7.06e-176	494	1271
AT5G22110.1	Vitvi05_01chr17g06830_t001_CDS1.prot	68.909	379	550	140	4	31	439	79.82	8	527	527	99	99	6	554	554	0	763	1970
AT5G22120.1	Vitvi05_01chr06g13300_t001_CDS1.prot	56.846	137	241	101	3	3	182	75.52	145	383	384	62	62	44	283	288	1.39e-92	279	714
AT5G22130.2	Vitvi05_01chr09g06310_t001_CDS1.prot	68.709	314	457	115	4	28	359	78.56	16	468	471	96	96	1	433	439	0	608	1569
AT5G22140.1	Vitvi05_01chr13g14850_t001_CDS1.prot	67.324	239	355	114	1	2	291	81.97	12	366	366	97	97	14	366	366	0	508	1308
AT5G22210.1	Vitvi05_01chr06g22670_t001_CDS1.prot	75.309	61	81	17	2	3	70	86.42	1	81	81	100	100	1	78	78	5.12e-38	121	304
AT5G22220.2	Vitvi05_01chr06g22660_t001_CDS1.prot	57.143	264	462	162	11	36	315	68.18	17	466	470	96	96	18	455	458	5.71e-165	473	1217
AT5G22260.1	Vitvi05_01chr01g08340_t001_CDS1.prot	51.88	345	665	287	14	33	453	68.12	15	673	673	98	98	10	647	647	0	667	1721
AT5G22300.1	Vitvi05_01chr06g22420_t001_CDS1.prot	77.493	272	351	77	2	2	306	87.18	4	353	356	98	98	158	507	511	0	567	1462
AT5G22300.1	Vitvi05_01chr06g22420_t001_CDS1.prot	77.907	67	86	18	1	1	77	89.53	244	328	356	98	24	58	143	511	8.15e-39	144	363
AT5G22320.1	Vitvi05_01chr06g22370_t001_CDS1.prot	47.174	217	460	219	7	24	310	67.39	1	452	453	99	99	1	444	447	4.99e-125	370	950
AT5G22330.1	Vitvi05_01chr06g04460_t001_CDS1.prot	89.254	407	456	49	0	0	432	94.74	4	459	459	99	99	1	456	456	0	842	2174
AT5G22340.1	Vitvi05_01chr06g22360_t001_CDS1.prot	62.329	182	292	100	4	10	226	77.4	33	322	324	90	90	26	309	316	2.59e-128	369	946
AT5G22350.1	Vitvi05_01chr06g22200_t001_CDS1.prot	70.892	302	426	117	2	7	358	84.04	1	426	428	99	99	1	419	421	0	620	1600
AT5G22360.1	Vitvi05_01chr06g22140_t001_CDS1.prot	88.739	197	222	24	1	1	209	94.14	1	222	222	100	100	1	221	221	1.7e-148	412	1058
AT5G22370.1	Vitvi05_01chr18g09860_t001_CDS1.prot	81.667	245	300	50	1	5	273	91	1	295	299	99	99	1	300	307	0	514	1324
AT5G22380.1	Vitvi05_01chr06g22120_t001_CDS1.prot	52.4	131	250	96	3	23	163	65.2	3	232	236	97	97	2	248	252	1.95e-81	244	622
AT5G22380.1	Vitvi05_01chr18g30360_t001_CDS1.prot	52.381	132	252	93	5	27	168	66.67	3	234	236	98	98	2	246	248	7.15e-86	255	651
AT5G22390.1	Vitvi05_01chr06g21810_t001_CDS1.prot	40.496	49	121	64	1	8	69	57.02	72	184	203	56	56	127	247	309	4.37e-19	83.2	204
AT5G22400.1	Vitvi05_01chr06g21820_t001_CDS1.prot	57.198	294	514	139	9	81	342	66.54	1	467	467	100	100	1	480	480	3.15e-178	508	1307
AT5G22400.1	Vitvi05_01chr08g17390_t001_CDS1.prot	59.111	266	450	114	7	70	305	67.78	86	467	467	82	82	87	534	534	2.22e-167	482	1240
AT5G22400.1	Vitvi05_01chr15g15750_t001_CDS1.prot	68.1	190	279	72	1	17	223	79.93	87	348	467	56	56	71	349	492	1.22e-136	402	1033
AT5G22410.1	Vitvi05_01chr06g22000_t001_CDS1.prot	51.735	164	317	139	6	14	213	67.19	19	324	332	92	92	18	331	334	8.94e-108	317	813
AT5G22430.1	Vitvi05_01chr06g22080_t001_CDS1.prot	47.701	83	174	84	4	7	110	63.22	3	173	173	99	99	4	173	173	2.1e-47	152	384
AT5G22440.1	Vitvi05_01chr06g21570_t001_CDS1.prot	89.862	195	217	21	1	1	206	94.93	2	218	218	99	99	126	341	341	9.47e-127	361	927
AT5G22440.1	Vitvi05_01chr08g17610_t001_CDS1.prot	89.908	196	218	21	1	1	205	94.04	1	218	218	100	100	75	291	291	5.17e-128	362	930
AT5G22450.1	Vitvi05_01chr06g21500_t001_CDS1.prot	47.368	594	1254	544	27	116	788	62.84	1	1150	1155	99	99	1	1242	1249	0	996	2576
AT5G22450.1	Vitvi05_01chr13g13010_t001_CDS1.prot	46.552	81	174	91	2	2	116	66.67	1	172	1155	15	15	50	223	1666	6.74e-37	152	383
AT5G22460.1	Vitvi05_01chr06g21460_t001_CDS1.prot	60.923	198	325	127	0	0	265	81.54	14	338	341	95	95	14	338	341	1.51e-157	444	1143
AT5G22470.1	Vitvi05_01chr06g21380_t001_CDS1.prot	66.667	542	813	265	3	6	669	82.29	1	809	816	99	99	14	824	829	0	1150	2974
AT5G22480.1	Vitvi05_01chr01g02060_t001_CDS1.prot	75.051	367	489	116	3	6	420	85.89	1	484	494	98	98	1	488	490	0	764	1972
AT5G22510.1	Vitvi05_01chr06g20880_t001_CDS1.prot	76.883	439	571	113	5	19	490	85.81	63	618	618	90	90	74	640	640	0	906	2341
AT5G22570.1	Vitvi05_01chr08g08470_t001_CDS1.prot	30.702	70	228	137	6	21	110	48.25	8	222	290	74	74	25	244	323	7.43e-23	96.3	238
AT5G22580.1	Vitvi05_01chr06g20690_t001_CDS1.prot	67	67	100	33	0	0	78	78	6	105	112	89	89	4	103	106	1.09e-44	140	353
AT5G22620.4	Vitvi05_01chr06g20640_t001_CDS1.prot	67.067	279	416	106	6	31	326	78.37	44	458	461	90	90	274	659	668	0	556	1433
AT5G22640.1	Vitvi05_01chr06g20560_t001_CDS1.prot	62.145	504	811	271	11	36	619	76.33	65	856	872	91	91	52	845	860	0	932	2410
AT5G22650.1	Vitvi05_01chr06g20540_t001_CDS1.prot	49.451	45	91	44	1	2	59	64.84	5	93	307	29	29	10	100	359	3.8e-17	80.9	198
AT5G22670.1	Vitvi05_01chr19g17160_t001_CDS1.prot	35.385	161	455	266	11	28	238	52.31	9	441	444	98	98	8	456	467	1.67e-64	214	546
AT5G22690.2	Vitvi05_01chr05g17280_t001_CDS1.prot	46.154	66	143	75	1	2	96	67.13	10	150	1011	14	14	18	160	165	7.77e-40	145	365
AT5G22690.2	Vitvi05_01chr18g32750_t001_CDS1.prot	37.904	293	773	445	13	35	426	55.11	10	767	1011	75	75	11	763	1213	2.12e-149	475	1223
AT5G22690.2	Vitvi05_01chr18g32900_t001_CDS1.prot	37.003	279	754	438	12	37	426	56.5	8	743	1011	73	73	20	754	1098	1.66e-146	465	1196
AT5G22690.2	Vitvi05_01chr18g33080_t001_CDS1.prot	37.728	289	766	450	11	27	441	57.57	10	770	1011	75	75	25	768	1285	2.82e-149	477	1227
AT5G22690.2	Vitvi05_01chr18g33720_t001_CDS1.prot	39.541	293	741	422	14	26	427	57.62	10	741	1011	72	72	15	738	1258	1.64e-146	469	1206
AT5G22740.1	Vitvi05_01chr06g20530_t001_CDS1.prot	80	428	535	106	1	1	489	91.4	1	535	535	100	100	1	534	534	0	924	2387
AT5G22750.1	Vitvi05_01chr06g20450_t001_CDS1.prot	70.305	760	1081	264	10	57	868	80.3	1	1030	1030	100	100	1	1075	1075	0	1498	3879
AT5G22750.1	Vitvi05_01chr08g04450_t001_CDS1.prot	79.412	108	136	28	0	0	122	89.71	857	992	1030	13	13	296	431	436	7.13e-58	206	523
AT5G22760.2	Vitvi05_01chr04g10610_t001_CDS1.prot	61.6	77	125	48	0	0	95	76	894	1018	1113	11	11	2	126	159	3.24e-46	163	412
AT5G22760.2	Vitvi05_01chr06g20440_t001_CDS1.prot	60.408	296	490	188	3	6	368	75.1	609	1094	1113	93	44	729	1216	1693	0	577	1488
AT5G22760.2	Vitvi05_01chr06g20440_t001_CDS1.prot	50.899	283	556	260	5	13	371	66.73	34	577	1113	93	49	32	586	1693	4.08e-164	528	1360
AT5G22770.4	Vitvi05_01chr06g20390_t001_CDS1.prot	73.559	434	590	143	4	13	495	83.9	431	1013	1013	100	58	682	1265	1265	0	871	2251
AT5G22770.4	Vitvi05_01chr06g20390_t001_CDS1.prot	92.558	398	430	32	0	0	423	98.37	1	430	1013	100	42	3	432	1265	0	843	2179
AT5G22780.1	Vitvi05_01chr06g20390_t001_CDS1.prot	73.435	434	591	143	5	14	494	83.59	431	1014	1014	100	58	682	1265	1265	0	863	2230
AT5G22780.1	Vitvi05_01chr06g20390_t001_CDS1.prot	92.558	398	430	32	0	0	423	98.37	1	430	1014	100	42	3	432	1265	0	843	2178
AT5G22790.1	Vitvi05_01chr06g20380_t001_CDS1.prot	78.84	231	293	61	1	1	261	89.08	142	434	434	68	68	119	410	410	4.84e-171	485	1249
AT5G22790.1	Vitvi05_01chr08g14740_t001_CDS1.prot	79.252	233	294	60	1	1	265	90.14	141	434	434	68	68	152	444	444	2.39e-175	498	1281
AT5G22800.2	Vitvi05_01chr03g03540_t001_CDS1.prot	76.385	731	957	213	7	13	830	86.73	54	1001	1004	94	94	52	1004	1007	0	1480	3831
AT5G22810.1	Vitvi05_01chr06g20330_t001_CDS1.prot	70.442	255	362	91	3	16	288	79.56	1	358	360	99	99	699	1048	1050	2.63e-172	507	1305
AT5G22820.3	Vitvi05_01chr06g20270_t001_CDS1.prot	52.038	166	319	137	4	16	214	67.08	15	319	535	57	57	676	992	993	2.12e-94	308	790
AT5G22830.1	Vitvi05_01chr06g20250_t001_CDS1.prot	76.06	305	401	82	3	14	354	88.28	60	460	460	87	87	61	447	447	0	594	1532
AT5G22840.1	Vitvi05_01chr06g20220_t001_CDS1.prot	69.871	378	541	136	7	27	447	82.62	1	522	539	97	97	1	533	549	0	748	1930
AT5G22840.1	Vitvi05_01chr08g18710_t001_CDS1.prot	70.149	376	536	136	8	24	433	80.78	1	517	539	96	96	1	531	558	0	757	1955
AT5G22850.1	Vitvi05_01chr06g20170_t001_CDS1.prot	69.691	338	485	146	1	1	402	82.89	8	492	494	98	98	10	493	500	0	676	1743
AT5G22860.1	Vitvi05_01chr06g20090_t001_CDS1.prot	60.668	236	389	149	2	4	297	76.35	110	498	503	77	77	34	418	421	2.61e-177	504	1299
AT5G22860.1	Vitvi05_01chr06g20120_t001_CDS1.prot	56.939	279	490	198	5	13	364	74.29	6	495	503	97	97	23	499	511	0	586	1511
AT5G22860.1	Vitvi05_01chr06g20140_t001_CDS1.prot	58.502	289	494	197	3	8	366	74.09	3	495	503	98	98	15	501	506	0	617	1592
AT5G22870.1	Vitvi05_01chr06g19920_t001_CDS1.prot	43.478	70	161	89	2	2	105	65.22	48	208	208	77	77	42	200	200	1.23e-43	144	364
AT5G22875.2	Vitvi05_01chr06g19840_t001_CDS1.prot	67.647	46	68	21	1	1	58	85.29	4	70	70	96	96	6	73	73	1.07e-20	77	188
AT5G22890.1	Vitvi05_01chr06g19820_t001_CDS1.prot	51.282	180	351	125	9	46	225	64.1	53	369	374	85	85	42	380	391	3.12e-114	338	866
AT5G22890.1	Vitvi05_01chr07g23000_t001_CDS1.prot	61.875	99	160	57	1	4	124	77.5	202	361	374	43	43	165	320	394	2.23e-69	223	567
AT5G22900.1	Vitvi05_01chr06g10860_t001_CDS1.prot	38.662	312	807	443	12	52	469	58.12	18	819	823	97	97	3	762	765	2.59e-179	534	1376
AT5G22900.1	Vitvi05_01chr14g22830_t001_CDS1.prot	44.167	53	120	66	1	1	81	67.5	447	566	823	15	15	157	275	277	6.34e-28	114	285
AT5G22920.1	Vitvi05_01chr06g19740_t001_CDS1.prot	72.894	199	273	73	1	1	234	85.71	15	287	292	93	93	17	288	290	7.94e-152	426	1095
